#{"t_start": 1781613481.9531546, "env_id": "None"}
r,l,t,soc_before,soc_after,original_action_kw,protected_action_kw,soc_action_protection_applied,soc_fibonacci_penalty,soc_deficit_percent_below_15,soc_fibonacci_level,reward_before_soc_penalty,reward_after_soc_penalty,episode_soc_penalty_count,episode_soc_penalty_total,episode_action_protection_count,episode_action_block_count,episode_action_clip_count,episode_min_soc
-599.913431,199,287.138148,0.15234279185969765,0.1499576815692707,0.9063419103622437,0.9063419103622437,0,100.0,0.004231843072929897,1,-500.0,-600.0,1,100.0,2,0,2,0.1499576815692707
-599.974536,189,287.386619,0.15052689658539148,0.14984881461806276,0.25767114758491516,0.25767114758491516,0,100.0,0.015118538193722997,1,-500.0,-600.0,1,100.0,1,0,1,0.14984881461806276
-598.311525,173,287.616133,0.15347403245982938,0.14821087456509255,2.250441074371338,2.0,1,100.0,0.1789125434907446,1,-500.0,-600.0,1,100.0,5,0,5,0.14821087456509255
-599.841936,191,287.881789,0.15469844956600434,0.149710070965934,1.8955838680267334,1.8955838680267334,0,100.0,0.028992903406599435,1,-500.0,-600.0,1,100.0,1,0,1,0.149710070965934
-600.408743,207,288.159241,0.15113117403311566,0.1493282193279777,0.6851227879524231,0.6851227879524231,0,100.0,0.06717806720222819,1,-500.0,-600.0,1,100.0,4,0,4,0.1493282193279777
-599.022434,179,288.444483,0.1529218805420555,0.14765872264731866,2.0932109355926514,2.0,1,100.0,0.23412773526813313,1,-500.0,-600.0,1,100.0,2,0,2,0.14765872264731866
-600.067803,199,288.730211,0.15213078933895433,0.1498590621409057,0.8632563352584839,0.8632563352584839,0,100.0,0.014093785909430334,1,-500.0,-600.0,1,100.0,0,0,0,0.1498590621409057
-600.707246,208,289.00422,0.15005614523256275,0.1495693491577708,0.1849825084209442,0.1849825084209442,0,100.0,0.04306508422292077,1,-500.0,-600.0,1,100.0,2,0,2,0.1495693491577708
-599.613204,188,290.592764,0.15174844215741679,0.14786318428588938,1.47639799118042,1.47639799118042,0,100.0,0.2136815714110618,1,-500.0,-600.0,1,100.0,3,0,3,0.14786318428588938
-599.726804,184,290.842993,0.15272536118848132,0.14928924752977707,1.3057231903076172,1.3057231903076172,0,100.0,0.07107524702229251,1,-500.0,-600.0,1,100.0,3,0,3,0.14928924752977707
-601.515987,221,291.129079,0.15092790991548238,0.14921581151150154,0.6505973935127258,0.6505973935127258,0,100.0,0.07841884884984551,1,-500.0,-600.0,1,100.0,1,0,1,0.14921581151150154
-600.294056,208,291.415729,0.1506109710656914,0.1497767901020246,0.3169887661933899,0.3169887661933899,0,100.0,0.022320989797539048,1,-500.0,-600.0,1,100.0,0,0,0,0.1497767901020246
-599.506067,182,291.680704,0.15131215051865501,0.14604899262391818,2.265740156173706,2.0,1,100.0,0.3951007376081811,1,-500.0,-600.0,1,100.0,3,0,3,0.14604899262391818
-600.634214,215,291.964907,0.15163713886588798,0.14879938902078477,1.0783449411392212,1.0783449411392212,0,100.0,0.12006109792152275,1,-500.0,-600.0,1,100.0,4,0,4,0.14879938902078477
-601.182365,216,292.26059,0.150140663639103,0.1494882392361759,0.24792127311229706,0.24792127311229706,0,100.0,0.05117607638240873,1,-500.0,-600.0,1,100.0,1,0,1,0.1494882392361759
-600.626655,206,292.570899,0.1537129364719027,0.14978198818935973,1.493760347366333,1.493760347366333,0,100.0,0.02180118106402673,1,-500.0,-600.0,1,100.0,1,0,1,0.14978198818935973
