Agent,Step,Dataset Index,Proposed Action kW,Safe Action kW,Correction kW,Action kW,Action Label,Reward,Estimated Reward Sum,SOC,P_grid,P_pv,P_load,Voltage PCC,Battery Heat Loss Power,Price,CO2 Intensity,Success,Shield Reason,Fallback Used,Blocked,Forecast Warning,SOC Low Margin,SOC High Margin,Voltage Margin,Local energy effect,Economic effect,Grid import penalty,Voltage stability effect,Battery health effect,CO2 effect,SOC safety effect
MDP-PPO,229,26509,1.1794333457946777,1.1794333457946777,0.0,1.1794333457946777,Discharge,0.014652635117077963,0.014652635117077964,0.23015567518285426,1.5497333208719888,0.0,2.7291666666666665,0.9990314166744549,0.06207543925235139,46.02337,0.362,1.0,,,,,,,,0.029485833644866944,-0.009807043128825289,-0.0038743333021799722,-0.0009685833255450582,-0.0001551885981308785,-2.8050173107783002e-05,0.0
MDP-PPO,230,26510,1.1300252676010132,1.1300252676010132,0.0,1.1300252676010132,Discharge,0.013153293861973864,0.013153293861973865,0.22718192447864108,1.5783080657323203,0.0,2.7083333333333335,0.9990135574589174,0.05947501408426378,46.02337,0.362,1.0,,,,,,,,0.02825063169002533,-0.00998787021143765,-0.003945770164330801,-0.0009864425410825994,-0.00014868753521065948,-2.8567375989754996e-05,0.0
MDP-PPO,231,26511,1.12031090259552,1.12031090259552,0.0,1.12031090259552,Discharge,0.008518150323072958,0.008518150323072958,0.22423373789286338,2.04218909740448,0.0,3.1625,0.9987236318141223,0.05896373171555362,46.02337,0.362,1.0,,,,,,,,0.028007772564888,-0.012923408360474209,-0.0051054727435112,-0.0012763681858777298,-0.00014740932928888407,-3.696362266302109e-05,0.0
MDP-PPO,232,26512,1.1092960834503174,1.1092960834503174,0.0,1.1092960834503174,Discharge,0.009683043851774972,0.00968304385177497,0.2213145376732573,1.8907039165496826,0.0,3.0,0.9988183100521565,0.0583840043921219,46.00706,0.364,1.0,,,,,,,,0.027732402086257935,-0.011960537673003736,-0.004726759791374206,-0.0011816899478435117,-0.00014596001098030476,-3.441081128120423e-05,0.0
MDP-PPO,233,26513,1.1007736921310425,1.1007736921310425,0.0,1.1007736921310425,Discharge,0.009390405457471336,0.009390405457471336,0.21841776479922823,1.8992263078689575,0.0,3.0,0.9988129835575819,0.05793545748058112,46.00706,0.364,1.0,,,,,,,,0.027519342303276063,-0.012014450071209522,-0.004748065769672394,-0.0011870164424181429,-0.00014483864370145282,-3.456591880321503e-05,0.0
MDP-PPO,234,26514,1.0456990003585815,1.0456990003585815,0.0,1.0456990003585815,Discharge,0.008209460978982938,0.008209460978982938,0.21566592532460038,1.8793009996414178,0.0,2.9249999999999994,0.9988254368752242,0.05503678949255686,46.00706,0.364,1.0,,,,,,,,0.02614247500896454,-0.011888403154177373,-0.004698252499103545,-0.0011745631247758181,-0.00013759197373139215,-3.42032781934738e-05,0.0
MDP-PPO,235,26515,1.0137544870376587,1.0137544870376587,0.0,1.0137544870376587,Discharge,0.008414574298360303,0.008414574298360303,0.2129981503587118,1.7737455129623414,0.0,2.7875,0.9988914090543985,0.05335549931777145,46.00706,0.364,1.0,,,,,,,,0.025343862175941468,-0.011220662232943518,-0.004434363782405854,-0.0011085909456014509,-0.00013338874829442864,-3.228216833591461e-05,0.0
MDP-PPO,236,26516,1.0526217222213745,1.0526217222213745,0.0,1.0526217222213745,Discharge,0.00499095975152692,0.00499095975152692,0.21022809319497135,2.1015449444452923,0.0,3.154166666666667,0.9986865344097217,0.05540114327480913,50.45995,0.359,1.0,,,,,,,,0.026315543055534366,-0.014581029762676058,-0.005253862361113231,-0.0013134655902783399,-0.0001385028581870228,-3.7722731752793e-05,0.0
MDP-PPO,237,26517,1.0286651849746704,1.0286651849746704,0.0,1.0286651849746704,Discharge,0.012218642517722575,0.012218642517722575,0.20752107955030116,1.325501481691996,0.0,2.3541666666666665,0.9991715615739425,0.054140272893403646,50.45995,0.359,1.0,,,,,,,,0.02571662962436676,-0.009196651542526807,-0.0033137537042299903,-0.0008284384260575095,-0.00013535068223350914,-2.379275159637133e-05,0.0
MDP-PPO,238,26518,1.0154106616973877,1.0154106616973877,0.0,1.0154106616973877,Discharge,0.003942477371198198,0.003942477371198201,0.20484894623004488,2.1137560049692787,0.0,3.1291666666666664,0.9986789024968943,0.053442666405125606,50.45995,0.359,1.0,,,,,,,,0.025385266542434694,-0.014665753069405566,-0.005284390012423197,-0.001321097503105717,-0.00013360666601281403,-3.794192028919856e-05,0.0
MDP-PPO,239,26519,0.9531915783882141,0.9531915783882141,0.0,0.9531915783882141,Discharge,0.0064304962353690116,0.006430496235369012,0.20234054733954956,1.7134750882784524,0.0,2.6666666666666665,0.9989290780698259,0.05016797780990595,50.45995,0.359,1.0,,,,,,,,0.023829789459705354,-0.011888506751106741,-0.004283687720696131,-0.0010709219301741069,-0.0001254199445247649,-3.075687783459822e-05,0.0
MDP-PPO,240,26520,0.9326685667037964,0.9326685667037964,0.0,0.9326685667037964,Discharge,0.0029852234937080575,0.002985223493708059,0.19988615637453958,1.8798314332962036,0.0,2.8125,0.9988251053541899,0.04908781930019976,55.33062,0.347,1.0,,,,,,,,0.023316714167594912,-0.014301682821218046,-0.004699578583240509,-0.0011748946458101095,-0.00012271954825049942,-3.261507536768913e-05,0.0
MDP-PPO,241,26521,0.9004245400428772,0.9004245400428772,0.0,0.9004245400428772,Discharge,0.0008497383569298737,0.0008497383569298731,0.19751661811126883,2.609840793290456,0.260568,3.7708333333333335,0.9983688495041935,0.04739076526541454,55.33062,0.347,1.0,,,,,,,,0.029024813501071934,-0.01985556501418226,-0.006524601983226141,-0.0016311504958065326,-0.00011847691316353637,-4.528073776358942e-05,0.0
MDP-PPO,242,26522,0.7553433179855347,0.7553433179855347,0.0,0.7553433179855347,Discharge,0.021535171557911,0.021535171557910997,0.1955288725376227,1.6850326820144652,0.834624,3.275,0.998946854573741,0.03975491147292283,55.33062,0.347,1.0,,,,,,,,0.03974918294963837,-0.012819661664716944,-0.004212581705036163,-0.0010531454262590056,-9.938727868230708e-05,-2.9235317032950972e-05,0.0
MDP-PPO,243,26523,0.3918866515159607,0.3918866515159607,0.0,0.3918866515159607,Discharge,-0.019877726976449073,0.030122273023550934,0.1944975918757386,1.7579426818173727,1.5710039999999998,3.720833333333333,0.9989012858238641,0.020625613237682118,55.33062,0.347,1.0,,,,,,,,0.04907226628789901,-0.013374358045044972,-0.004394856704543432,-0.0010987141761359398,-5.1564033094205303e-05,-3.0500305529531416e-05,0.0
MDP-PPO,244,26524,-0.23663902282714844,-0.23663902282714844,0.0,-0.23663902282714844,Idle,-0.007055841310837342,0.042944158689162654,0.19505960955495308,1.0849536894938154,2.3933519999999997,3.2416666666666667,0.9993219039440663,0.011831951141357433,50.51815,0.318,1.0,,,,,,,,0.05391782442932128,-0.0075363548189740235,-0.0027123842237345387,-0.000678096055933719,-2.9579877853393584e-05,-1.7250763662951664e-05,0.0
MDP-PPO,245,26525,-0.7203521728515625,-0.7203521728515625,0.0,-0.7203521728515625,Charge,0.041693282809996554,0.04169328280999656,0.19677044596547555,2.2143676395182292,3.2851512,4.779166666666667,0.998616020225301,0.03601760864257816,50.51815,0.318,1.0,,,,,,,,0.06411997567871094,-0.015381541528145077,-0.0055359190987955735,-0.0013839797746989513,-9.00440216064454e-05,-3.520844546833985e-05,0.0
MDP-PPO,246,26526,-1.2002521753311157,-1.2002521753311157,0.0,-1.2002521753311157,Charge,0.06307469377409565,0.06307469377409565,0.19962104488188695,1.095613241997782,4.1713056,4.066666666666666,0.9993152417237513,0.06001260876655584,50.51815,0.318,1.0,,,,,,,,0.07427633561672212,-0.007610398688919159,-0.002739033104994455,-0.0006847582762486981,-0.00015003152191638962,-1.7420250547764735e-05,0.0
MDP-PPO,247,26527,-1.6336238384246826,-1.6336238384246826,0.0,-1.6336238384246826,Charge,0.07544507563842262,0.07544507563842262,0.20350090149814556,0.9671363717580173,5.049820799999999,4.383333333333334,0.9993955397676513,0.0816811919212342,50.51815,0.318,1.0,,,,,,,,0.08540492403938292,-0.006717966791102501,-0.0024178409293950432,-0.0006044602323487247,-0.00020420297980308554,-1.5377468310952475e-05,0.0
MDP-PPO,248,26528,-2.323737382888794,-2.323737382888794,0.0,-2.323737382888794,Charge,0.08926347226145202,0.08926347226145202,0.20901977778250644,0.04940458288879279,5.924332800000001,3.65,0.9999691221356944,0.1161868691444398,45.03,0.268,1.0,,,,,,,,0.09001488542778019,-0.0003058946505288217,-0.00012351145722198199,-3.087786430555628e-05,-0.00029046717286109955,-6.620214107098235e-07,0.0
MDP-PPO,249,26529,-2.6804354190826416,-2.6804354190826416,0.0,-2.6804354190826416,Charge,0.10220744477994163,0.10220744477994163,0.2153858119028277,-0.016931247584024867,6.7932,4.095833333333333,1.00001058202974,0.1340217709541322,45.03,0.268,1.0,,,,,,,,0.10239583333333334,0.00015724790373365695,-0.0,-1.0582029740024979e-05,-0.0003350544273853305,-0.0,0.0
MDP-PPO,250,26530,-3.0396664142608643,-3.0396664142608643,0.0,-3.0396664142608643,Charge,0.1037863940318503,0.1037863940318503,0.22260501963669727,-0.6012186524058021,7.5992184,3.9583333333333335,1.0003757616577535,0.15198332071304335,45.03,0.268,1.0,,,,,,,,0.09895833333333334,0.005583780658053112,-0.0,-0.0003757616577535483,-0.0003799583017826084,-0.0,0.0
MDP-PPO,251,26531,-3.3257815837860107,-3.3257815837860107,0.0,-3.3257815837860107,Charge,0.10759936972311263,0.10759936972311263,0.23050375089818903,-1.1296965495473228,8.3846448,3.9291666666666667,1.0007060603434672,0.1662890791893007,45.03,0.268,1.0,,,,,,,,0.09822916666666667,0.010491986097886414,-0.0,-0.0007060603434672075,-0.0004157226979732518,-0.0,0.0
MDP-PPO,252,26532,-3.702275514602661,-3.702275514602661,0.0,-3.702275514602661,Charge,0.09342434190416196,0.09342434190416196,0.23929665524537036,-2.4296394187306727,9.1110816,2.9791666666666665,1.0015185246367067,0.1851137757301332,41.76,0.238,1.0,,,,,,,,0.07447916666666667,0.020926484313527286,-0.0,-0.001518524636706653,-0.0004627844393253331,-0.0,0.0
MDP-PPO,253,26533,-3.9354360103607178,-3.9354360103607178,0.0,-3.9354360103607178,Charge,0.10739955883087693,0.10739955883087693,0.24864331576997706,-2.2658765229726168,9.792979200000001,3.591666666666667,1.0014161728268578,0.19677180051803606,41.76,0.238,1.0,,,,,,,,0.08979166666666667,0.01951599449236315,-0.0,-0.0014161728268577978,-0.0004919295012950902,-0.0,0.0
MDP-PPO,254,26534,-4.1029486656188965,-4.1029486656188965,0.0,-4.1029486656188965,Charge,0.09708905228650047,0.09708905228650047,0.25838781885082196,-3.546706001047769,10.420487999999999,2.7708333333333335,1.002216691250655,0.205147433280945,41.76,0.238,1.0,,,,,,,,0.06927083333333334,0.03054777878702443,-0.0,-0.002216691250654934,-0.0005128685832023626,-0.0,0.0
MDP-PPO,255,26535,-4.229841709136963,-4.229841709136963,0.0,-4.229841709136963,Charge,0.09526072473643862,0.09526072473643862,0.2684336929100222,-4.297836957529702,10.986011999999999,2.4583333333333335,1.002686148098456,0.21149208545684833,41.76,0.238,1.0,,,,,,,,0.06145833333333334,0.03701726971520332,-0.0,-0.0026861480984559094,-0.0005287302136421209,-0.0,0.0
MDP-PPO,256,26536,-4.398009300231934,-4.398009300231934,0.0,-4.398009300231934,Charge,0.10026697818603522,0.10026697818603522,0.2788789649980731,-4.242417366434733,11.49876,2.858333333333334,1.0026515108540217,0.21990046501159688,36.58281,0.231,1.0,,,,,,,,0.07145833333333335,0.032009906869252584,-0.0,-0.0026515108540217103,-0.0005497511625289922,-0.0,0.0
MDP-PPO,257,26537,-4.498018741607666,-4.498018741607666,0.0,-4.498018741607666,Charge,0.11032074251895499,0.11032074251895499,0.2895617595093913,-4.191782858392335,11.964801600000001,3.275,1.0026198642864952,0.2249009370803835,36.58281,0.231,1.0,,,,,,,,0.081875,0.03162785914815114,-0.0,-0.002619864286495188,-0.0005622523427009588,-0.0,0.0
MDP-PPO,258,26538,-4.558614730834961,-4.558614730834961,0.0,-4.558614730834961,Charge,0.10473996708050048,0.10473996708050047,0.3003884694951243,-4.966947669165041,12.363062400000002,2.8375000000000004,1.003104342293228,0.22793073654174825,36.58281,0.231,1.0,,,,,,,,0.07093750000000001,0.03747663621508281,-0.0,-0.0031043422932279796,-0.0005698268413543707,-0.0,0.0
MDP-PPO,259,26539,-4.601511001586914,-4.601511001586914,0.0,-4.601511001586914,Charge,0.10060368297412835,0.10060368297412835,0.31131705812389326,-5.604319665079753,12.701664000000001,2.495833333333333,1.0035026997906749,0.2300755500793459,36.58281,0.231,1.0,,,,,,,,0.06239583333333333,0.042285738306668236,-0.0,-0.003502699790674857,-0.0005751888751983649,-0.0,0.0
MDP-PPO,260,26540,-4.669033050537109,-4.669033050537109,0.0,-4.669033050537109,Charge,0.11127369599502138,0.11127369599502139,0.3224060116189189,-5.272884282796225,12.921084,2.9791666666666665,1.0032955526767475,0.23345165252685568,37.4,0.231,1.0,,,,,,,,0.07447916666666667,0.040673711136419384,-0.0,-0.0032955526767475263,-0.0005836291313171392,-0.0,0.0
MDP-PPO,261,26541,-4.666534900665283,-4.666534900665283,0.0,-4.666534900665283,Charge,0.10887346873532572,0.10887346873532572,0.33348903200799895,-5.698365099334717,13.1274,2.7624999999999997,1.0035614781870843,0.23332674503326437,37.4,0.231,1.0,,,,,,,,0.0690625,0.043955763784993176,-0.0,-0.0035614781870842993,-0.000583316862583161,-0.0,0.0
MDP-PPO,262,26542,-4.640491962432861,-4.640491962432861,0.0,-4.640491962432861,Charge,0.11565906808399995,0.11565906808399995,0.344510200418777,-5.5530424375671394,13.2685344,3.0749999999999997,1.0034706515234795,0.23202459812164328,37.4,0.231,1.0,,,,,,,,0.076875,0.04283478110278353,-0.0,-0.0034706515234794733,-0.0005800614953041083,-0.0,0.0
MDP-PPO,263,26543,-4.610236644744873,-4.610236644744873,0.0,-4.610236644744873,Charge,0.10805700753297155,0.10805700753297155,0.3554595124500461,-6.111202555255128,13.333939200000001,2.6125000000000003,1.0038195015970346,0.23051183223724386,37.4,0.231,1.0,,,,,,,,0.06531250000000001,0.04714028871059924,-0.0,-0.0038195015970345914,-0.0005762795805931098,-0.0,0.0
MDP-PPO,264,26544,-4.5773539543151855,-4.5773539543151855,0.0,-4.5773539543151855,Charge,0.12524185636372556,0.12524185636372556,0.36633072809154466,-5.199180712351481,13.334868,3.5583333333333336,1.0032494879452196,0.2288676977157595,37.4,0.236,1.0,,,,,,,,0.08895833333333335,0.04010518021990124,-0.0,-0.00324948794521962,-0.0005721692442893988,-0.0,0.0
MDP-PPO,265,26545,-4.53291654586792,-4.53291654586792,0.0,-4.53291654586792,Charge,0.11115808806757876,0.11115808806757876,0.37709640488798096,-5.959518387465415,13.271601600000002,2.779166666666667,1.0037246989921658,0.2266458272933962,37.4,0.236,1.0,,,,,,,,0.06947916666666668,0.04597023496131135,-0.0,-0.0037246989921657647,-0.0005666145682334905,-0.0,0.0
MDP-PPO,266,26546,-4.4304304122924805,-4.4304304122924805,0.0,-4.4304304122924805,Charge,0.12282228826165853,0.12282228826165853,0.3876186771171756,-5.266714921040853,13.138812,3.4416666666666664,1.0032916968256504,0.2215215206146242,37.4,0.236,1.0,,,,,,,,0.08604166666666667,0.04062612222217887,-0.0,-0.0032916968256504475,-0.0005538038015365606,-0.0,0.0
MDP-PPO,267,26547,-4.319590091705322,-4.319590091705322,0.0,-4.319590091705322,Charge,0.11916576134996076,0.11916576134996078,0.39787770358497576,-5.336725108294678,12.9313152,3.275,1.0033354531926841,0.2159795045852663,37.4,0.236,1.0,,,,,,,,0.081875,0.04116616330410807,-0.0,-0.0033354531926841346,-0.0005399487614631658,-0.0,0.0
MDP-PPO,268,26548,-4.264283180236816,-4.264283180236816,0.0,-4.264283180236816,Charge,0.11553365672167905,0.11553365672167905,0.4080053761380382,-5.27498908642985,12.6601056,3.1208333333333336,1.0032968681790186,0.21321415901184101,38.0,0.245,1.0,,,,,,,,0.07802083333333334,0.041342726964893946,-0.0,-0.0032968681790186416,-0.0005330353975296026,-0.0,0.0
MDP-PPO,269,26549,-4.086327075958252,-4.086327075958252,0.0,-4.086327075958252,Charge,0.10223065534682299,0.10223065534682299,0.4177104029434391,-5.810483590708415,12.330144,2.433333333333333,1.0036315522441928,0.20431635379791277,38.0,0.245,1.0,,,,,,,,0.06083333333333333,0.04553966514217721,-0.0,-0.0036315522441927595,-0.000510790884494782,-0.0,0.0
MDP-PPO,270,26550,-3.9024298191070557,-3.9024298191070557,0.0,-3.9024298191070557,Charge,0.1162786080256353,0.1162786080256353,0.4269786737638183,-4.736533114226278,11.9431296,3.3041666666666667,1.0029603331963914,0.19512149095535294,38.0,0.245,1.0,,,,,,,,0.08260416666666667,0.03712257828274846,-0.0,-0.0029603331963914403,-0.00048780372738838236,-0.0,0.0
MDP-PPO,271,26551,-3.70400071144104,-3.70400071144104,0.0,-3.70400071144104,Charge,0.10479834991646805,0.10479834991646805,0.4357756754534908,-5.076674755225627,11.5265088,2.7458333333333336,1.003172921722016,0.18520003557205217,38.0,0.245,1.0,,,,,,,,0.06864583333333334,0.03978843839408085,-0.0,-0.0031729217220159978,-0.00046300008893013044,-0.0,0.0
MDP-PPO,272,26552,-3.5628106594085693,-3.5628106594085693,0.0,-3.5628106594085693,Charge,0.100869827550718,0.100869827550718,0.44423735076958615,-4.905024007258097,11.001168,2.533333333333333,1.0030656400045364,0.17814053297042862,40.57434,0.255,1.0,,,,,,,,0.06333333333333334,0.041047485554347084,-0.0,-0.003065640004536352,-0.00044535133242607156,-0.0,0.0
MDP-PPO,273,26553,-3.2849066257476807,-3.2849066257476807,0.0,-3.2849066257476807,Charge,0.11907622523224991,0.11907622523224991,0.4520390040057369,-3.431305907585653,10.4328792,3.716666666666667,1.002144566192241,0.16424533128738417,40.57434,0.255,1.0,,,,,,,,0.09291666666666668,0.028714738086042704,-0.0,-0.0021445661922410153,-0.00041061332821846043,-0.0,0.0
MDP-PPO,274,26554,-2.9941537380218506,-2.9941537380218506,0.0,-2.9941537380218506,Charge,0.10778429842125348,0.10778429842125348,0.45915011913353876,-3.609528928644816,9.812016,3.2083333333333335,1.002255955580403,0.14970768690109265,40.57434,0.255,1.0,,,,,,,,0.08020833333333334,0.030206189885575795,-0.0,-0.002255955580402924,-0.00037426921725273164,-0.0,0.0
MDP-PPO,275,26555,-2.6472878456115723,-2.6472878456115723,0.0,-2.6472878456115723,Charge,0.12543099347333916,0.12543099347333916,0.46543742776686625,-2.1162257543884273,9.1385136,4.375,1.0013226410964926,0.13236439228057872,40.57434,0.255,1.0,,,,,,,,0.109375,0.017709545550533213,-0.0,-0.001322641096492605,-0.0003309109807014469,-0.0,0.0
MDP-PPO,276,26556,-2.2713987827301025,-2.2713987827301025,0.0,-2.2713987827301025,Charge,0.13363854686821694,0.13363854686821694,0.4708319998758502,-1.2124558839365642,8.429688,4.945833333333334,1.0007577849274605,0.11356993913650523,44.12551,0.264,1.0,,,,,,,,0.12364583333333334,0.011034423310185353,-0.0,-0.0007577849274604809,-0.00028392484784126314,-0.0,0.0
MDP-PPO,277,26557,-1.8780181407928467,-1.8780181407928467,0.0,-1.8780181407928467,Charge,0.11526707325390206,0.11526707325390206,0.47529229296023323,-1.7797735925404865,7.6744584,4.016666666666667,1.0011123584953379,0.09390090703964242,44.12551,0.264,1.0,,,,,,,,0.10041666666666667,0.016197517350172365,-0.0,-0.0011123584953378618,-0.0002347522675991061,-0.0,0.0
MDP-PPO,278,26558,-1.4656208753585815,-1.4656208753585815,0.0,-1.4656208753585815,Charge,0.12263545871777867,0.12263545871777867,0.4787731425392099,-0.7626924579747518,6.88248,4.654166666666667,1.0004766827862341,0.07328104376792914,44.12551,0.264,1.0,,,,,,,,0.11635416666666668,0.006941177446765957,-0.0,-0.0004766827862341394,-0.00018320260941982289,-0.0,0.0
MDP-PPO,279,26559,-0.9709864854812622,-0.9709864854812622,0.0,-0.9709864854812622,Charge,0.11062742221473862,0.11062742221473862,0.48107923544222786,-1.0100767145187382,6.0685632,4.0874999999999995,1.0006312979465743,0.04854932427406315,44.12551,0.264,1.0,,,,,,,,0.10218749999999999,0.009192593471998144,-0.0,-0.0006312979465743496,-0.00012137331068515789,-0.0,0.0
MDP-PPO,280,26560,-0.25380969047546387,-0.25380969047546387,0.0,-0.25380969047546387,Charge,0.0721134824948338,0.12211348249483381,0.4816820334571071,0.1999363571421311,5.22054,5.166666666666667,0.9998750397767862,0.012690484523773204,50.7612,0.276,1.0,,,,,,,,0.12416825773811341,-0.0013954887941724325,-0.0004998408928553277,-0.0001249602232138436,-3.172621130943301e-05,-2.7591217285614096e-06,0.0
MDP-PPO,281,26561,0.2380906641483307,0.2380906641483307,0.0,0.2380906641483307,Idle,0.059980449155181345,0.10998044915518135,0.48105547907776935,-0.3609573308149967,4.3812,4.258333333333334,1.0002255983317594,0.012531087586754234,50.7612,0.276,1.0,,,,,,,,0.10645833333333335,0.0037790418725742814,-0.0,-0.00022559833175939126,-3.1327718966885586e-05,-0.0,0.0
MDP-PPO,282,26562,0.7206247448921204,0.7206247448921204,0.0,0.7206247448921204,Discharge,0.09920963768111402,0.09920963768111402,0.4791590981701585,0.6545619217745466,3.51648,4.891666666666667,0.999590898798891,0.03792761815221682,50.7612,0.276,1.0,,,,,,,,0.105927618622303,-0.004568622935742542,-0.0016364048044363666,-0.00040910120110904113,-9.481904538054206e-05,-9.032954520488745e-06,0.0
MDP-PPO,283,26563,1.1564561128616333,1.1564561128616333,0.0,1.1564561128616333,Discharge,0.07337329742414053,0.07337329742414055,0.4761157926099963,2.1746500204717,2.6647272,5.995833333333334,0.9986408437372052,0.06086611120324379,50.7612,0.276,1.0,,,,,,,,0.09552958282154084,-0.01517832863513561,-0.0054366250511792506,-0.001359156262794814,-0.00015216527800810948,-3.0010170282509463e-05,0.0
MDP-PPO,284,26564,2.1493332386016846,2.1493332386016846,0.0,2.1493332386016846,Discharge,0.07243807066839668,0.07243807066839668,0.47045965250841293,1.9336187613983151,1.8420480000000001,5.925,0.9987914882741261,0.11312280203166748,78.95,0.315,1.0,,,,,,,,0.09978453096504213,-0.020990640166704586,-0.0048340469034957876,-0.0012085117258738842,-0.00028280700507916874,-3.0454495492023466e-05,0.0
MDP-PPO,285,26565,2.4722237586975098,2.4722237586975098,0.0,2.4722237586975098,Discharge,0.06715280006841565,0.06715280006841563,0.46395380051184054,1.5284815746358231,1.0826280000000001,5.083333333333333,0.9990446990158526,0.13011703993144774,78.95,0.315,1.0,,,,,,,,0.08887129396743776,-0.016592622793656007,-0.003821203936589558,-0.0009553009841474225,-0.00032529259982861937,-2.4073584800514215e-05,0.0
MDP-PPO,286,26566,2.8342959880828857,2.8342959880828857,0.0,2.8342959880828857,Discharge,0.02968614632513332,0.02968614632513332,0.45649512685899085,3.7408200119171147,0.462384,7.0375000000000005,0.9976619874925519,0.14917347305699383,78.95,0.315,1.0,,,,,,,,0.08241699970207216,-0.04060893924186773,-0.009352050029792787,-0.0023380125074481395,-0.00037293368264248463,-5.891791518769456e-05,0.0
MDP-PPO,287,26567,3.0500073432922363,3.0500073432922363,0.0,3.0500073432922363,Discharge,0.04062475918941483,0.04062475918941483,0.44846879174506393,2.51665932337443,0.0,5.566666666666666,0.998427087922891,0.16052670227853857,78.95,0.315,1.0,,,,,,,,0.07625018358230591,-0.02731990986730655,-0.006291648308436076,-0.0015729120771089677,-0.0004013167556963465,-3.963738434314728e-05,0.0
MDP-PPO,288,26568,3.4723317623138428,3.4723317623138428,0.0,3.4723317623138428,Discharge,0.0458395590798556,0.0458395590798556,0.4393310765810801,2.4360015710194913,0.0,5.908333333333334,0.9984774990181129,0.18275430327967573,98.09614,0.345,1.0,,,,,,,,0.08680829405784607,-0.03285732328325535,-0.006090003927548729,-0.0015225009818871094,-0.0004568857581991894,-4.202102710008622e-05,0.0
MDP-PPO,289,26569,3.393409013748169,3.393409013748169,0.0,3.393409013748169,Discharge,0.035288522297871494,0.035288522297871494,0.4304010528606902,2.952424319585165,0.0,6.345833333333334,0.9981547348002593,0.17860047440779817,98.09614,0.345,1.0,,,,,,,,0.08483522534370423,-0.03982294654159678,-0.007381060798962913,-0.0018452651997407088,-0.0004465011860194954,-5.092931951284409e-05,0.0
MDP-PPO,290,26570,3.3217856884002686,3.3217856884002686,0.0,3.3217856884002686,Discharge,0.034672216919899315,0.03467221691989932,0.4216595115754263,2.882380978266398,0.0,6.204166666666667,0.9981985118885836,0.1748308257052771,98.09614,0.345,1.0,,,,,,,,0.08304464221000672,-0.03887818659688667,-0.007205952445665995,-0.0018014881114164494,-0.0004370770642631928,-4.972107187509536e-05,0.0
MDP-PPO,291,26571,3.2432873249053955,3.2432873249053955,0.0,3.2432873249053955,Discharge,0.003974347681789416,0.003974347681789419,0.4131245449309384,4.6108793417612715,0.0,7.854166666666667,0.9971182004113992,0.17069933288975747,98.09614,0.345,1.0,,,,,,,,0.08108218312263489,-0.06219255149697172,-0.01152719835440318,-0.0028817995886007974,-0.00042674833222439373,-7.953766864538192e-05,0.0
MDP-PPO,292,26572,3.1506433486938477,3.1506433486938477,0.0,3.1506433486938477,Discharge,0.008536118439927855,0.008536118439927857,0.40483337822384935,4.499356651306152,0.0,7.6499999999999995,0.9971879020929336,0.16582333414178127,89.99566,0.347,1.0,,,,,,,,0.0787660837173462,-0.055676853568831966,-0.011248391628265379,-0.00281209790706638,-0.0004145583353544532,-7.806383790016173e-05,0.0
MDP-PPO,293,26573,3.06778621673584,3.06778621673584,0.0,3.06778621673584,Discharge,0.014629276950670839,0.014629276950670836,0.3967602566008603,3.973880449930827,0.0,7.041666666666667,0.9975163247187931,0.16146243245978087,89.99566,0.347,1.0,,,,,,,,0.076694655418396,-0.04917439915473549,-0.009934701124827068,-0.002483675281206854,-0.0004036560811494522,-6.894682580629985e-05,0.0
MDP-PPO,294,26574,2.9908270835876465,2.9908270835876465,0.0,2.9908270835876465,Discharge,0.008547224571384987,0.00854722457138499,0.38888965901247174,4.242506249745687,0.0,7.233333333333333,0.9973484335939089,0.1574119517677707,89.99566,0.347,1.0,,,,,,,,0.07477067708969116,-0.052498483124998344,-0.010606265624364217,-0.0026515664060910993,-0.0003935298794194268,-7.360748343308767e-05,0.0
MDP-PPO,295,26575,2.940112829208374,2.940112829208374,0.0,2.940112829208374,Discharge,0.006628426845733455,0.006628426845733458,0.3811525199882392,4.2848871707916265,0.0,7.2250000000000005,0.9973219455182553,0.1547427804846511,89.99566,0.347,1.0,,,,,,,,0.07350282073020935,-0.05302292173212722,-0.010712217926979066,-0.0026780544817447405,-0.0003868569512116278,-7.434279241323472e-05,0.0
MDP-PPO,296,26576,2.8061039447784424,2.8061039447784424,0.0,2.8061039447784424,Discharge,0.01442170092459545,0.014421700924595444,0.37376803592303276,3.948062721888224,0.0,6.754166666666666,0.9975324607988199,0.14768968130412838,79.12757,0.349,1.0,,,,,,,,0.07015259861946106,-0.04295508379120764,-0.00987015680472056,-0.0024675392011801467,-0.000369224203260321,-6.889369449694951e-05,0.0
MDP-PPO,297,26577,2.762376546859741,2.762376546859741,0.0,2.762376546859741,Discharge,0.011903123908939696,0.011903123908939701,0.3664986239576124,4.050123453140259,0.0,6.8125,0.9974686728417873,0.14538823930840727,79.12757,0.349,1.0,,,,,,,,0.06905941367149353,-0.04406550871896217,-0.010125308632850646,-0.002531327158212693,-0.00036347059827101824,-7.067465425729752e-05,0.0
