Agent,Step,Dataset Index,Proposed Action kW,Safe Action kW,Correction kW,Action kW,Action Label,Reward,Estimated Reward Sum,SOC,P_grid,P_pv,P_load,Voltage PCC,Battery Heat Loss Power,Price,CO2 Intensity,Success,Near Low SOC Zone,Near High SOC Zone,Dangerous Discharge Near Low SOC,Dangerous Charge Near High SOC,Shield Reason,Fallback Used,Blocked,Final Blocked,Clipped,Forecast Warning,Dynamic Reserve Active,SOC Low Margin,SOC High Margin,Voltage Margin,Local energy effect,Economic effect,Grid import penalty,Voltage stability effect,Battery health effect,CO2 effect,SOC safety effect
POMDP-LSTM-PPO,2331,28611,1.2373948097229004,1.2373948097229004,0.0,1.2373948097229004,Discharge,0.00798387153225703,0.00798387153225703,0.3091727314516041,1.9376051902770999,0.0,3.1750000000000003,0.9987889967560768,0.06512604261699469,62.67967,0.351,1.0,False,False,False,False,,,,,,,,,,,0.03093487024307251,-0.016699162413567677,-0.00484401297569275,-0.0012110032439232032,-0.00016281510654248674,-3.40049710893631e-05,0.0
POMDP-LSTM-PPO,2332,28612,1.2132536172866821,1.2132536172866821,0.0,1.2132536172866821,Discharge,0.013139753646199652,0.01313975364619965,0.3059799587745339,1.445079716046651,0.0,2.658333333333333,0.9990968251774709,0.06385545354140425,62.86411,0.347,1.0,False,False,False,False,,,,,,,,,,,0.030331340432167054,-0.012491001906394749,-0.003612699290116628,-0.000903174822529107,-0.00015963863385351062,-2.5072133073409395e-05,0.0
POMDP-LSTM-PPO,2333,28613,1.1997512578964233,1.1997512578964233,0.0,1.1997512578964233,Discharge,0.011367995695119721,0.01136799569511972,0.30282271862217486,1.5669154087702437,0.0,2.766666666666667,0.9990206778695186,0.0631448030471801,62.86411,0.347,1.0,False,False,False,False,,,,,,,,,,,0.029993781447410585,-0.01354412710992379,-0.003917288521925609,-0.0009793221304813526,-0.00015786200761795028,-2.7185982342163727e-05,0.0
POMDP-LSTM-PPO,2334,28614,1.1852575540542603,1.1852575540542603,0.0,1.1852575540542603,Discharge,0.017466452861416543,0.017466452861416543,0.2997036197957163,1.0189091126124064,0.0,2.2041666666666666,0.9993631818046173,0.062381976529171525,62.86411,0.347,1.0,False,False,False,False,,,,,,,,,,,0.02963143885135651,-0.008807261998599446,-0.002547272781531016,-0.000636818195382749,-0.00015595494132292882,-1.767807310382525e-05,0.0
POMDP-LSTM-PPO,2335,28615,1.1640827655792236,1.1640827655792236,0.0,1.1640827655792236,Discharge,0.012074051745173535,0.012074051745173533,0.2966402440968236,1.4317505677541096,0.0,2.595833333333333,0.9991051558951537,0.06126751397785381,62.86411,0.347,1.0,False,False,False,False,,,,,,,,,,,0.02910206913948059,-0.012375787212780312,-0.003579376419385274,-0.0008948441048463041,-0.00015316878494463454,-2.48408723505338e-05,0.0
POMDP-LSTM-PPO,2336,28616,1.1333694458007812,1.1333694458007812,0.0,1.1333694458007812,Discharge,0.0062452449058936835,0.0062452449058936835,0.29365769292366367,1.874963887532552,0.0,3.0083333333333333,0.998828147570292,0.05965102346319895,62.25008,0.342,1.0,False,False,False,False,,,,,,,,,,,0.028334236145019533,-0.0160485396494517,-0.00468740971883138,-0.0011718524297079647,-0.0001491275586579974,-3.2061882476806646e-05,0.0
POMDP-LSTM-PPO,2337,28617,1.125900149345398,1.125900149345398,0.0,1.125900149345398,Discharge,0.012017861195438654,0.012017861195438654,0.29069479779380736,1.3657665173212687,0.0,2.4916666666666667,0.9991463959266743,0.05925790259712614,62.25008,0.342,1.0,False,False,False,False,,,,,,,,,,,0.02814750373363495,-0.011690122807628427,-0.003414416293303172,-0.0008536040733256867,-0.00014814475649281537,-2.3354607446193698e-05,0.0
POMDP-LSTM-PPO,2338,28618,1.119166612625122,1.119166612625122,0.0,1.119166612625122,Discharge,0.008797488691775894,0.008797488691775893,0.2877496224974255,1.6266667207082115,0.0,2.7458333333333336,0.9989833332995574,0.05890350592763794,62.25008,0.342,1.0,False,False,False,False,,,,,,,,,,,0.027979165315628052,-0.013923268355895777,-0.0040666668017705285,-0.0010166667004426477,-0.00014725876481909488,-2.781600092411042e-05,0.0
POMDP-LSTM-PPO,2339,28619,1.1017776727676392,1.1017776727676392,0.0,1.1017776727676392,Discharge,0.015621274102443981,0.01562127410244398,0.2848502075690896,1.0065556605656942,0.0,2.1083333333333334,0.9993709027121465,0.057988298566717784,62.25008,0.342,1.0,False,False,False,False,,,,,,,,,,,0.027544441819190982,-0.008615498429266757,-0.0025163891514142357,-0.0006290972878535417,-0.00014497074641679446,-1.7212101795673376e-05,0.0
POMDP-LSTM-PPO,2340,28620,1.0735270977020264,1.0735270977020264,0.0,1.0735270977020264,Discharge,0.007709271619242523,0.007709271619242524,0.2820251362593474,1.622306235631307,0.0,2.6958333333333333,0.9989860586027304,0.056501426194843433,62.26808,0.345,1.0,False,False,False,False,,,,,,,,,,,0.02683817744255066,-0.013889960488908497,-0.004055765589078267,-0.0010139413972696243,-0.0001412535654871086,-2.7984782564640044e-05,0.0
POMDP-LSTM-PPO,2341,28621,1.0611709356307983,1.0611709356307983,0.0,1.0611709356307983,Discharge,0.01232915691917843,0.01232915691917843,0.27923258116558214,1.2013290643692014,0.0,2.2624999999999997,0.9992491693347693,0.05585110187530511,62.26808,0.345,1.0,False,False,False,False,,,,,,,,,,,0.02652927339076996,-0.010285612464389155,-0.0030033226609230035,-0.0007508306652307395,-0.0001396277546882628,-2.0722926360368726e-05,0.0
POMDP-LSTM-PPO,2342,28622,1.0238819122314453,1.0238819122314453,0.0,1.0238819122314453,Discharge,0.009063484878194318,0.009063484878194316,0.27653815508076257,1.401118087768555,0.0,2.4250000000000003,0.9991243011951447,0.0538885216963918,62.26808,0.345,1.0,False,False,False,False,,,,,,,,,,,0.025597047805786134,-0.011996178312060169,-0.0035027952194213873,-0.0008756988048552738,-0.00013472130424097952,-2.4169287014007574e-05,0.0
POMDP-LSTM-PPO,2343,28623,0.9819263815879822,0.9819263815879822,0.0,0.9819263815879822,Discharge,-2.9840131882415306e-05,-2.9840131882416574e-05,0.27395413828710996,2.088906951745351,0.0,3.0708333333333333,0.998694433155159,0.05168033587305164,62.26808,0.345,1.0,False,False,False,False,,,,,,,,,,,0.024548159539699556,-0.017884930962777403,-0.005222267379363378,-0.0013055668448409552,-0.00012920083968262912,-3.6033644917607306e-05,0.0
POMDP-LSTM-PPO,2344,28624,0.9722538590431213,0.9722538590431213,0.0,0.9722538590431213,Discharge,0.010837135267993181,0.010837135267993181,0.27139557550015436,1.140246140956879,0.0,2.1125000000000003,0.999287346161902,0.05117125573911159,62.24039,0.346,1.0,False,False,False,False,,,,,,,,,,,0.024306346476078034,-0.00975828762000828,-0.0028506153523921974,-0.000712653838098043,-0.00012792813934777897,-1.9726258238554005e-05,0.0
POMDP-LSTM-PPO,2345,28625,0.9713905453681946,0.9713905453681946,0.0,0.9713905453681946,Discharge,0.010123044316613665,0.010123044316613667,0.2688392845912907,1.1994427879651388,0.0,2.1708333333333334,0.9992503482575218,0.051125818177273345,62.24039,0.346,1.0,False,False,False,False,,,,,,,,,,,0.024284763634204867,-0.010264895699525165,-0.002998606969912847,-0.0007496517424782079,-0.0001278145454431834,-2.0750360231796903e-05,0.0
POMDP-LSTM-PPO,2346,28626,0.9573408365249634,0.9573408365249634,0.0,0.9573408365249634,Discharge,0.010730547568701692,0.010730547568701692,0.26631996660043555,1.1176591634750364,0.0,2.0749999999999997,0.9993014630228281,0.05038635981710328,62.24039,0.346,1.0,False,False,False,False,,,,,,,,,,,0.023933520913124087,-0.009564987055492002,-0.0027941479086875907,-0.0006985369771719263,-0.0001259658995427582,-1.9335503528118127e-05,0.0
POMDP-LSTM-PPO,2347,28627,0.9230902791023254,0.9230902791023254,0.0,0.9230902791023254,Discharge,0.014353193995479973,0.014353193995479975,0.26389078165542945,0.7352430542310078,0.0,1.6583333333333332,0.9995404730911056,0.04858369890012234,62.24039,0.346,1.0,False,False,False,False,,,,,,,,,,,0.023077256977558136,-0.006292249485517748,-0.0018381076355775195,-0.00045952690889439207,-0.00012145924725030587,-1.2719704838196436e-05,0.0
POMDP-LSTM-PPO,2348,28628,0.9316007494926453,0.9316007494926453,0.0,0.9316007494926453,Discharge,0.005361230127214908,0.005361230127214907,0.261439200735712,1.3767325838406879,0.0,2.308333333333333,0.9991395421350995,0.0490316183943497,71.21217,0.34,1.0,False,False,False,False,,,,,,,,,,,0.023290018737316134,-0.01348051578568782,-0.0034418314596017198,-0.0008604578649005212,-0.00012257904598587425,-2.3404453925291698e-05,0.0
POMDP-LSTM-PPO,2349,28629,0.9521743059158325,0.9521743059158325,0.0,0.9521743059158325,Discharge,0.006785637318586425,0.006785637318586424,0.25893347887803875,1.3061590274175008,0.0,2.2583333333333333,0.999183650607864,0.050114437153464815,71.21217,0.34,1.0,False,False,False,False,,,,,,,,,,,0.023804357647895815,-0.01278948257227984,-0.003265397568543752,-0.0008163493921360399,-0.00012528609288366206,-2.2204703466097517e-05,0.0
POMDP-LSTM-PPO,2350,28630,0.9487007260322571,0.9487007260322571,0.0,0.9487007260322571,Discharge,0.003313129768617404,0.0033131297686174034,0.25643689802005915,1.5679659406344095,0.0,2.5166666666666666,0.9990200212871035,0.04993161715959242,71.21217,0.34,1.0,False,False,False,False,,,,,,,,,,,0.02371751815080643,-0.01535301035381678,-0.003919914851586024,-0.0009799787128964565,-0.00012482904289898107,-2.6655420990784966e-05,0.0
POMDP-LSTM-PPO,2351,28631,0.9041539430618286,0.9041539430618286,0.0,0.9041539430618286,Discharge,-0.0016581405771570867,-0.0016581405771570884,0.2540575455383175,1.8666793902715049,0.0,2.7708333333333335,0.9988333253810804,0.04758704963483303,71.21217,0.34,1.0,False,False,False,False,,,,,,,,,,,0.022603848576545717,-0.018277914885382728,-0.004666698475678762,-0.0011666746189196164,-0.00011896762408708259,-3.173354963461558e-05,0.0
POMDP-LSTM-PPO,2352,28632,0.9167351126670837,0.9167351126670837,0.0,0.9167351126670837,Discharge,-0.005004473077040708,-0.005004473077040707,0.2516450847155094,2.095764887332916,0.0,3.0124999999999997,0.9986901469454169,0.04824921645616225,73.63098,0.333,1.0,False,False,False,False,,,,,,,,,,,0.022918377816677094,-0.021218068094287924,-0.00523941221833229,-0.0013098530545830878,-0.00012062304114040564,-3.489448537409305e-05,0.0
POMDP-LSTM-PPO,2353,28633,0.9017423987388611,0.9017423987388611,0.0,0.9017423987388611,Discharge,-0.010219278602108764,-0.010219278602108764,0.2492720784030387,2.460757601261139,0.0,3.3625000000000003,0.9984620264992118,0.04746012624941369,73.63098,0.333,1.0,False,False,False,False,,,,,,,,,,,0.02254355996847153,-0.0249133491369547,-0.006151894003152848,-0.0015379735007882145,-0.00011865031562353424,-4.097161406099797e-05,0.0
POMDP-LSTM-PPO,2354,28634,0.8905542492866516,0.8905542492866516,0.0,0.8905542492866516,Discharge,-0.01141977592980526,-0.01141977592980526,0.24692851458912646,2.5302790840466813,0.0,3.420833333333333,0.9984185755724708,0.04687127627824477,73.63098,0.333,1.0,False,False,False,False,,,,,,,,,,,0.02226385623216629,-0.025617202686880683,-0.006325697710116703,-0.0015814244275291767,-0.00011717819069561194,-4.2129146749377254e-05,0.0
POMDP-LSTM-PPO,2355,28635,0.8541576862335205,0.8541576862335205,0.0,0.8541576862335205,Discharge,0.001573751153301617,0.0015737511533016175,0.2446807312043014,2.607338847099813,0.5968368,4.058333333333334,0.9983704132205626,0.04495566769650103,73.63098,0.333,1.0,False,False,False,False,,,,,,,,,,,0.03627486215583802,-0.026397375744304043,-0.006518347117749532,-0.0016295867794373642,-0.00011238916924125257,-4.341219180421189e-05,0.0
POMDP-LSTM-PPO,2356,28636,0.6095841526985168,0.6095841526985168,0.0,0.6095841526985168,Discharge,0.026469059086711887,0.026469059086711887,0.24307656238141057,1.5576942473014832,1.3077216,3.475,0.9990264410954366,0.03208337645781664,76.9966,0.311,1.0,False,False,False,False,,,,,,,,,,,0.04793264381746293,-0.01649135962124384,-0.003894235618253708,-0.0009735589045634097,-8.020844114454162e-05,-2.4222145545538064e-05,0.0
POMDP-LSTM-PPO,2357,28637,0.2410442978143692,0.2410442978143692,0.0,0.2410442978143692,Idle,-0.012810106262539062,0.03718989373746094,0.24244223528189907,1.6048869021856311,2.1290687999999998,3.975,0.998996945686134,0.012686541990229944,76.9966,0.311,1.0,False,False,False,False,,,,,,,,,,,0.05925282744535923,-0.0169909897922636,-0.004012217255464078,-0.0010030543138660475,-3.171635497557486e-05,-2.495599132898657e-05,0.0
POMDP-LSTM-PPO,2358,28638,-0.22327905893325806,-0.22327905893325806,0.0,-0.22327905893325806,Idle,0.007463553201639134,0.057463553201639136,0.24297252304686556,0.9120382589332583,3.0237407999999997,3.7125,0.9994299760881666,0.011163952946662913,76.9966,0.311,1.0,False,False,False,False,,,,,,,,,,,0.07001154352666854,-0.009655778688569823,-0.0022800956473331456,-0.0005700239118333617,-2.7909882366657282e-05,-1.4182194926412167e-05,0.0
POMDP-LSTM-PPO,2359,28639,-1.0482231378555298,-1.0482231378555298,0.0,-1.0482231378555298,Charge,0.062072758012606546,0.062072758012606546,0.24546205299927246,0.7204266045221961,3.9319632,3.6041666666666665,0.9995497333721737,0.052411156892776534,76.9966,0.311,1.0,False,False,False,False,,,,,,,,,,,0.07209350155361176,-0.007627179875941138,-0.0018010665113054902,-0.00045026662782632343,-0.00013102789223194133,-1.120263370032015e-05,0.0
POMDP-LSTM-PPO,2360,28640,-1.849416971206665,-1.849416971206665,0.0,-1.849416971206665,Charge,0.06388150330851285,0.06388150330851285,0.24985441830588828,0.752118304539998,4.818132,3.720833333333333,0.9995299260596624,0.09247084856033333,74.88688,0.274,1.0,False,False,False,False,,,,,,,,,,,0.07421787571983339,-0.007744521567459914,-0.001880295761349995,-0.00047007394033760086,-0.00023117712140083334,-1.0304020772197972e-05,0.0
POMDP-LSTM-PPO,2361,28641,-2.2453906536102295,-2.2453906536102295,0.0,-2.2453906536102295,Charge,0.08103622926838738,0.08103622926838738,0.25518722110821257,0.36413065361022934,5.69376,3.8125,0.9997724183414937,0.11226953268051157,74.88688,0.274,1.0,False,False,False,False,,,,,,,,,,,0.08620923365974427,-0.0037494336771692373,-0.0009103266340255734,-0.00022758165850633727,-0.0002806738317012789,-4.988589954460143e-06,0.0
POMDP-LSTM-PPO,2362,28642,-2.4409801959991455,-2.4409801959991455,0.0,-2.4409801959991455,Charge,0.09689552524629581,0.09689552524629581,0.26098454907371055,-0.5350600706675208,6.5468736,3.5708333333333333,1.000334412544167,0.12204900979995738,74.88688,0.274,1.0,False,False,False,False,,,,,,,,,,,0.08927083333333334,0.00826422698162947,-0.0,-0.0003344125441671064,-0.0003051225244998935,-0.0,0.0
POMDP-LSTM-PPO,2363,28643,-2.5473766326904297,-2.5473766326904297,0.0,-2.5473766326904297,Charge,0.1062084178523724,0.1062084178523724,0.26703456857635033,-1.3470833673095712,7.356960000000001,3.4625,1.0008419271045685,0.1273688316345216,74.88688,0.274,1.0,False,False,False,False,,,,,,,,,,,0.0865625,0.020806267036027233,-0.0,-0.0008419271045685406,-0.000318422079086304,-0.0,0.0
POMDP-LSTM-PPO,2364,28644,-2.6212306022644043,-2.6212306022644043,0.0,-2.6212306022644043,Charge,0.11004088976261689,0.11004088976261689,0.2732599912567283,-2.5656341977355943,8.124364799999999,2.9375,1.0016035213735848,0.13106153011322033,72.82186,0.242,1.0,False,False,False,False,,,,,,,,,,,0.0734375,0.03853456496148471,-0.0,-0.0016035213735847709,-0.0003276538252830509,-0.0,0.0
POMDP-LSTM-PPO,2365,28645,-2.6765801906585693,-2.6765801906585693,0.0,-2.6765801906585693,Charge,0.11980670130536342,0.11980670130536342,0.2796168692095424,-3.186662476008097,8.834076,2.970833333333333,1.001991664047505,0.1338290095329286,72.82186,0.242,1.0,False,False,False,False,,,,,,,,,,,0.07427083333333333,0.04786210454336747,-0.0,-0.0019916640475050595,-0.0003345725238323215,-0.0,0.0
POMDP-LSTM-PPO,2366,28646,-2.7265071868896484,-2.7265071868896484,0.0,-2.7265071868896484,Charge,0.12300217469518417,0.12300217469518417,0.28609232377840527,-4.342604279777017,9.5024448,2.433333333333333,1.0027141276748608,0.13632535934448253,72.82186,0.242,1.0,False,False,False,False,,,,,,,,,,,0.06083333333333333,0.06522378243507283,-0.0,-0.002714127674860789,-0.00034081339836120636,-0.0,0.0
POMDP-LSTM-PPO,2367,28647,-2.7899329662323,-2.7899329662323,0.0,-2.7899329662323,Charge,0.13173000703082385,0.13173000703082385,0.29271841457320696,-4.848173967101033,10.1297736,2.4916666666666667,1.0030301087294382,0.13949664831161512,72.82186,0.242,1.0,False,False,False,False,,,,,,,,,,,0.06229166666666667,0.07281719071437444,-0.0,-0.003030108729438208,-0.00034874162077903783,-0.0,0.0
POMDP-LSTM-PPO,2368,28648,-2.8491718769073486,-2.8491718769073486,0.0,-2.8491718769073486,Charge,0.1351005849296521,0.1351005849296521,0.2994851977808619,-4.8655451897593185,10.6605504,2.9458333333333333,1.0030409657435997,0.14245859384536755,64.62447,0.234,1.0,False,False,False,False,,,,,,,,,,,0.07364583333333334,0.06485186382453187,-0.0,-0.0030409657435996884,-0.00035614648461341895,-0.0,0.0
POMDP-LSTM-PPO,2369,28649,-2.8947982788085938,-2.8947982788085938,0.0,-2.8947982788085938,Charge,0.13519152128564715,0.13519152128564715,0.30636034369303233,-5.742315054524742,11.141280000000002,2.504166666666667,1.003588946909078,0.14473991394042982,64.62447,0.234,1.0,False,False,False,False,,,,,,,,,,,0.06260416666666667,0.07653815131290953,-0.0,-0.0035889469090779613,-0.00036184978485107456,-0.0,0.0
POMDP-LSTM-PPO,2370,28650,-2.9414303302764893,-2.9414303302764893,0.0,-2.9414303302764893,Charge,0.14178330267113576,0.14178330267113579,0.313346240727439,-5.93367073639018,11.545934400000002,2.670833333333333,1.0037085442102438,0.1470715165138246,64.62447,0.234,1.0,False,False,False,False,,,,,,,,,,,0.06677083333333332,0.07908869233933082,-0.0,-0.0037085442102438027,-0.00036767879128456155,-0.0,0.0
POMDP-LSTM-PPO,2371,28651,-2.98285174369812,-2.98285174369812,0.0,-2.98285174369812,Charge,0.14353594260564637,0.14353594260564637,0.32043051361872205,-6.375427189635215,11.874945600000002,2.5166666666666666,1.003984641993522,0.14914258718490614,64.62447,0.234,1.0,False,False,False,False,,,,,,,,,,,0.06291666666666666,0.08497677440046408,-0.0,-0.003984641993522109,-0.00037285646796226537,-0.0,0.0
POMDP-LSTM-PPO,2372,28652,-3.0270280838012695,-3.0270280838012695,0.0,-3.0270280838012695,Charge,0.14597210371844,0.14597210371844,0.3276197053177501,-6.68267831619873,12.1472064,2.4375,1.004176673947624,0.1513514041900636,65.0,0.233,1.0,False,False,False,False,,,,,,,,,,,0.060937500000000006,0.08958965617653925,-0.0,-0.00417667394762411,-0.00037837851047515907,-0.0,0.0
POMDP-LSTM-PPO,2373,28653,-3.0663723945617676,-3.0663723945617676,0.0,-3.0663723945617676,Charge,0.15047157950768722,0.15047157950768722,0.3349023397548343,-6.619452405438231,12.3358248,2.65,1.0041371577533988,0.15331861972808852,65.0,0.233,1.0,False,False,False,False,,,,,,,,,,,0.06625,0.08874203381040628,-0.0,-0.004137157753398846,-0.00038329654932022135,-0.0,0.0
POMDP-LSTM-PPO,2374,28654,-3.104365825653076,-3.104365825653076,0.0,-3.104365825653076,Charge,0.14749360316266497,0.14749360316266497,0.3422752085907604,-7.046974974346924,12.4638408,2.3125000000000004,1.0044043593589669,0.15521829128265394,65.0,0.233,1.0,False,False,False,False,,,,,,,,,,,0.05781250000000002,0.09447350824983845,-0.0,-0.004404359358966881,-0.00038804572820663486,-0.0,0.0
POMDP-LSTM-PPO,2375,28655,-3.1422510147094727,-3.1422510147094727,0.0,-3.1422510147094727,Charge,0.14214585408307256,0.14214585408307256,0.34973805475069536,-7.517285251957193,12.5178696,1.8583333333333334,1.0046983032824732,0.15711255073547378,65.0,0.233,1.0,False,False,False,False,,,,,,,,,,,0.04645833333333334,0.10077860540905113,-0.0,-0.004698303282473226,-0.00039278137683868453,-0.0,0.0
POMDP-LSTM-PPO,2376,28656,-3.189480781555176,-3.189480781555176,0.0,-3.189480781555176,Charge,0.13990026658591262,0.13990026658591262,0.3573130716068889,-6.895319218444824,12.4848,2.4,1.004309574511528,0.15947403907775892,59.49299,0.235,1.0,False,False,False,False,,,,,,,,,,,0.06,0.08460852619513505,-0.0,-0.004309574511528025,-0.0003986850976943973,-0.0,0.0
POMDP-LSTM-PPO,2377,28657,-3.2323365211486816,-3.2323365211486816,0.0,-3.2323365211486816,Charge,0.14176484066757222,0.14176484066757222,0.36498987084461704,-6.510255212184651,12.3967584,2.654166666666667,1.0040689095076154,0.16161682605743422,59.49299,0.235,1.0,False,False,False,False,,,,,,,,,,,0.06635416666666667,0.07988362557366455,-0.0,-0.004068909507615404,-0.00040404206514358553,-0.0,0.0
POMDP-LSTM-PPO,2378,28658,-3.2759857177734375,-3.2759857177734375,0.0,-3.2759857177734375,Charge,0.13203911021212195,0.13203911021212195,0.3727703369243289,-6.829455615559896,12.222108,2.1166666666666667,1.004268409759725,0.163799285888672,59.49299,0.235,1.0,False,False,False,False,,,,,,,,,,,0.05291666666666667,0.08380035151990194,-0.0,-0.004268409759724978,-0.0004094982147216801,-0.0,0.0
POMDP-LSTM-PPO,2379,28659,-3.3142499923706055,-3.3142499923706055,0.0,-3.3142499923706055,Charge,0.13181168379899563,0.13181168379899563,0.3806416806562091,-6.34520467429606,11.992788,2.3333333333333335,1.0039657529214352,0.16571249961853043,59.49299,0.235,1.0,False,False,False,False,,,,,,,,,,,0.05833333333333334,0.07785838463614381,-0.0,-0.003965752921435195,-0.00041428124904632616,-0.0,0.0
POMDP-LSTM-PPO,2380,28660,-3.350177764892578,-3.350177764892578,0.0,-3.350177764892578,Charge,0.1335003174105879,0.1335003174105879,0.388598352847829,-5.45965983510742,11.672337599999999,2.8625000000000003,1.0034122873969422,0.16750888824462906,58.40646,0.242,1.0,False,False,False,False,,,,,,,,,,,0.07156250000000001,0.06576887702814169,-0.0,-0.003412287396942215,-0.00041877222061157267,-0.0,0.0
POMDP-LSTM-PPO,2381,28661,-3.3703489303588867,-3.3703489303588867,0.0,-3.3703489303588867,Charge,0.13183041448184118,0.13183041448184118,0.39660293155743137,-5.040060669641113,11.3979096,2.9875000000000003,1.0031500379185259,0.16851744651794448,58.40646,0.242,1.0,False,False,False,False,,,,,,,,,,,0.0746875,0.060714246016661914,-0.0,-0.003150037918525861,-0.0004212936162948613,-0.0,0.0
POMDP-LSTM-PPO,2382,28662,-3.383655548095703,-3.383655548095703,0.0,-3.383655548095703,Charge,0.11863511325710022,0.11863511325710022,0.40463911348415865,-5.170856451904296,10.954512,2.4,1.0032317852824402,0.1691827774047853,58.40646,0.242,1.0,False,False,False,False,,,,,,,,,,,0.06,0.06228985548305235,-0.0,-0.0032317852824401694,-0.0004229569435119633,-0.0,0.0
POMDP-LSTM-PPO,2383,28663,-3.3677921295166016,-3.3677921295166016,0.0,-3.3677921295166016,Charge,0.11937273615956129,0.11937273615956127,0.41263761979176056,-4.1955446704834,10.438336800000002,2.875,1.002622215419052,0.16838960647583023,58.40646,0.242,1.0,False,False,False,False,,,,,,,,,,,0.07187500000000001,0.0505409255948029,-0.0,-0.002622215419052054,-0.0004209740161895757,-0.0,0.0
POMDP-LSTM-PPO,2384,28664,-3.336390495300293,-3.336390495300293,0.0,-3.336390495300293,Charge,0.1134168305349757,0.1134168305349757,0.42056154721809874,-3.739408171366375,9.871632000000002,2.795833333333334,1.002337130107104,0.1668195247650148,60.0,0.241,1.0,False,False,False,False,,,,,,,,,,,0.06989583333333335,0.046275176120658894,-0.0,-0.002337130107104013,-0.00041704881191253703,-0.0,0.0
POMDP-LSTM-PPO,2385,28665,-3.2762537002563477,-3.2762537002563477,0.0,-3.2762537002563477,Charge,0.11255704130945593,0.11255704130945594,0.42834264975620756,-2.752474299743653,9.253728,3.225,1.0017202964373397,0.16381268501281754,60.0,0.241,1.0,False,False,False,False,,,,,,,,,,,0.080625,0.03406186945932771,-0.0,-0.00172029643733973,-0.00040953171253204387,-0.0,0.0
POMDP-LSTM-PPO,2386,28666,-3.1731507778167725,-3.1731507778167725,0.0,-3.1731507778167725,Charge,0.10432452458009236,0.10432452458009236,0.4358788828535224,-2.298964688849894,8.5804488,3.108333333333333,1.0014368529305313,0.15865753889083875,60.0,0.241,1.0,False,False,False,False,,,,,,,,,,,0.07770833333333332,0.02844968802451744,-0.0,-0.0014368529305313071,-0.0003966438472270969,-0.0,0.0
POMDP-LSTM-PPO,2387,28667,-3.002991199493408,-3.002991199493408,0.0,-3.002991199493408,Charge,0.10600876063934911,0.10600876063934911,0.4430109869523192,-1.119571733839925,7.8517296,3.7291666666666665,1.00069973233365,0.15014955997467055,60.0,0.241,1.0,False,False,False,False,,,,,,,,,,,0.09322916666666667,0.013854700206269072,-0.0,-0.0006997323336499495,-0.0003753738999366764,-0.0,0.0
POMDP-LSTM-PPO,2388,28668,-2.700960636138916,-2.700960636138916,0.0,-2.700960636138916,Charge,0.1071060370113385,0.1071060370113385,0.44942576846314913,-0.14154496386108306,7.0675056,4.2250000000000005,1.0000884656024132,0.1350480318069459,65.32663,0.256,1.0,False,False,False,False,,,,,,,,,,,0.10562500000000002,0.001907122693268996,-0.0,-8.846560241315693e-05,-0.0003376200795173648,-0.0,0.0
POMDP-LSTM-PPO,2389,28669,-2.3374338150024414,-2.3374338150024414,0.0,-2.3374338150024414,Charge,0.08934351644103639,0.08934351644103639,0.45497717377377994,-0.6850824516642251,6.2558495999999995,3.233333333333333,1.00042817653229,0.11687169075012217,65.32663,0.256,1.0,False,False,False,False,,,,,,,,,,,0.08083333333333333,0.009230538866868353,-0.0,-0.0004281765322899922,-0.00029217922687530543,-0.0,0.0
POMDP-LSTM-PPO,2390,28670,-1.8358757495880127,-1.8358757495880127,0.0,-1.8358757495880127,Charge,0.08531545031901333,0.08531545031901333,0.45933737867905144,0.3445130829213454,5.424696000000001,3.9333333333333336,0.9997846793231742,0.09179378747940072,65.32663,0.256,1.0,False,False,False,False,,,,,,,,,,,0.0897205062602997,-0.003094558320997282,-0.0008612827073033636,-0.00021532067682583644,-0.0002294844686985018,-4.409767461393222e-06,0.0
POMDP-LSTM-PPO,2391,28671,-1.2282911539077759,-1.2282911539077759,0.0,-1.2282911539077759,Charge,0.06914741390242791,0.06914741390242791,0.46225457016958243,1.1356988872411087,4.5509256,4.458333333333333,0.9992901881954743,0.061414557695388845,65.32663,0.256,1.0,False,False,False,False,,,,,,,,,,,0.08306586115230562,-0.010201314887254098,-0.0028392472181027716,-0.0007098118045256729,-0.00015353639423847212,-1.4536945756686192e-05,0.0
POMDP-LSTM-PPO,2392,28672,-0.49913138151168823,-0.49913138151168823,0.0,-0.49913138151168823,Charge,0.024172774913647596,0.07417277491364759,0.4634400072006727,0.3795988481783543,3.6736992000000006,3.5541666666666667,0.9997627507198885,0.024956569075584432,75.44661,0.256,1.0,False,False,False,False,,,,,,,,,,,0.07936419546220781,-0.003937923860057208,-0.0009489971204458858,-0.0002372492801114845,-6.23914226889611e-05,-4.858865256682936e-06,0.0
POMDP-LSTM-PPO,2393,28673,0.12784919142723083,0.12784919142723083,0.0,0.12784919142723083,Idle,0.005509358255495554,0.05550935825549556,0.46310356196007474,1.3008724085727699,2.7962784,4.2250000000000005,0.999186954744642,0.00672890481195951,75.44661,0.256,1.0,False,False,False,False,,,,,,,,,,,0.07310318978568077,-0.013495131824535685,-0.0032521810214319246,-0.0008130452553579692,-1.6822262029898775e-05,-1.6651166829731453e-05,0.0
