Agent,Step,Dataset Index,Proposed Action kW,Safe Action kW,Correction kW,Action kW,Action Label,Reward,Estimated Reward Sum,SOC,P_grid,P_pv,P_load,Voltage PCC,Battery Heat Loss Power,Price,CO2 Intensity,Success,Near Low SOC Zone,Near High SOC Zone,Dangerous Discharge Near Low SOC,Dangerous Charge Near High SOC,Shield Reason,Fallback Used,Blocked,Final Blocked,Clipped,Forecast Warning,Dynamic Reserve Active,SOC Low Margin,SOC High Margin,Voltage Margin,Economic effect,Local energy effect,Grid import penalty,Voltage stability effect,CO2 effect,Battery health effect,SOC safety effect
MDP-PPO,3573,29853,0.43374934792518616,0.43374934792518616,0.0,0.43374934792518616,Discharge,-0.0340854917561164,-0.034085491756116394,0.4215054608581472,4.178750652074814,0.0,4.6125,0.9973882808424532,0.022828913048693982,55.26345,0.289,1.0,False,False,False,False,,,,,,,,,,,-0.03175317443696803,0.010843733698129654,-0.010446876630187034,-0.0026117191575467658,-6.038294692248106e-05,-5.707228262173496e-05,0.0
MDP-PPO,3574,29854,0.4352048635482788,0.4352048635482788,0.0,0.4352048635482788,Discharge,-0.017255268339248758,-0.017255268339248758,0.4203601849014412,2.6147951364517215,0.0,3.0500000000000003,0.9983657530397178,0.022905519134119912,55.26345,0.289,1.0,False,False,False,False,,,,,,,,,,,-0.01986910753898715,0.010880121588706972,-0.0065369878411293035,-0.0016342469602822485,-3.778378972172738e-05,-5.726379783529979e-05,0.0
MDP-PPO,3575,29855,0.4209488034248352,0.4209488034248352,0.0,0.4209488034248352,Discharge,-0.012751730062789552,-0.012751730062789554,0.4192524248924285,2.1623845299084983,0.0,2.5833333333333335,0.9986485096688072,0.02215520018025446,55.26345,0.289,1.0,False,False,False,False,,,,,,,,,,,-0.016431364035538625,0.01052372008562088,-0.005405961324771245,-0.0013514903311927506,-3.12464564571778e-05,-5.538800045063616e-05,0.0
MDP-PPO,3576,29856,0.4121885895729065,0.4121885895729065,0.0,0.4121885895729065,Discharge,-0.016464073338691505,-0.0164640733386915,0.41816771807776293,2.4878114104270934,0.0,2.9,0.998445117868483,0.021694136293310844,55.26345,0.289,1.0,False,False,False,False,,,,,,,,,,,-0.018904193204815484,0.010304714739322663,-0.006219528526067734,-0.0015548821315169992,-3.59488748806715e-05,-5.4235340733277115e-05,0.0
MDP-PPO,3577,29857,0.39406904578208923,0.39406904578208923,0.0,0.39406904578208923,Discharge,-0.00988365067046654,-0.009883650670466542,0.4171306942730732,1.976764287551244,0.0,2.370833333333333,0.9987645223202805,0.020740476093794147,49.58216,0.298,1.0,False,False,False,False,,,,,,,,,,,-0.013476683438302122,0.009851726144552231,-0.00494191071887811,-0.0012354776797195433,-2.9453787884513535e-05,-5.185119023448537e-05,0.0
MDP-PPO,3578,29858,0.38438713550567627,0.38438713550567627,0.0,0.38438713550567627,Discharge,-0.012004874187750229,-0.012004874187750226,0.4161191491796372,2.165612864494324,0.0,2.5500000000000003,0.9986464919596911,0.020230901868719783,49.58216,0.298,1.0,False,False,False,False,,,,,,,,,,,-0.014764167487494689,0.009609678387641908,-0.00541403216123581,-0.0013535080403088706,-3.226763168096543e-05,-5.0577254671799464e-05,0.0
MDP-PPO,3579,29859,0.3803366720676422,0.3803366720676422,0.0,0.3803366720676422,Discharge,-0.007996998842995356,-0.007996998842995356,0.4151182632005118,1.752996661265691,0.0,2.1333333333333333,0.9989043770867089,0.020017719582507462,49.58216,0.298,1.0,False,False,False,False,,,,,,,,,,,-0.011951137129021929,0.009508416801691056,-0.004382491653164228,-0.0010956229132911277,-2.61196502528588e-05,-5.004429895626866e-05,0.0
MDP-PPO,3580,29860,0.3731708526611328,0.3731708526611328,0.0,0.3731708526611328,Discharge,-0.007541235561635393,-0.007541235561635393,0.41413623464087723,1.6893291473388672,0.0,2.0625,0.9989441692829132,0.019640571192691178,49.58216,0.298,1.0,False,False,False,False,,,,,,,,,,,-0.011517080860452654,0.009329271316528321,-0.004223322868347168,-0.0010558307170868142,-2.5171004295349124e-05,-4.9101427981727955e-05,0.0
MDP-PPO,3581,29861,0.35097479820251465,0.35097479820251465,0.0,0.35097479820251465,Discharge,-0.008941591049750279,-0.00894159104975028,0.4132126167508706,1.8615252017974853,0.0,2.2125,0.9988365467488766,0.01847235780013233,46.19526,0.305,1.0,False,False,False,False,,,,,,,,,,,-0.011824125595368254,0.008774369955062866,-0.004653813004493713,-0.0011634532511234363,-2.8388259327411653e-05,-4.618089450033083e-05,0.0
MDP-PPO,3582,29862,0.3459407091140747,0.3459407091140747,0.0,0.3459407091140747,Discharge,-0.015561281693169714,-0.015561281693169714,0.4123022464637283,2.5457259575525915,0.0,2.891666666666666,0.9984089212765297,0.018207405742846017,46.19526,0.305,1.0,False,False,False,False,,,,,,,,,,,-0.016170064968460005,0.008648517727851869,-0.006364314893881479,-0.0015910787234703072,-3.8822320852677016e-05,-4.5518514357115047e-05,0.0
MDP-PPO,3583,29863,0.3436649441719055,0.3436649441719055,0.0,0.3436649441719055,Discharge,-0.010972529852143507,-0.010972529852143508,0.411397865031697,2.0563350558280944,0.0,2.4,0.9987147905901074,0.018087628640626584,46.19526,0.305,1.0,False,False,False,False,,,,,,,,,,,-0.013061528225775335,0.008591623604297638,-0.005140837639570236,-0.0012852094098926292,-3.1359109601378445e-05,-4.521907160156646e-05,0.0
MDP-PPO,3584,29864,0.3362867832183838,0.3362867832183838,0.0,0.3362867832183838,Discharge,-0.01185885384400483,-0.01185885384400483,0.4105128998127013,2.130379883448283,0.0,2.466666666666667,0.9986685125728448,0.017699304379914918,46.19526,0.305,1.0,False,False,False,False,,,,,,,,,,,-0.013531849734516179,0.008407169580459594,-0.005325949708620707,-0.0013314874271551647,-3.248829322258631e-05,-4.42482609497873e-05,0.0
MDP-PPO,3585,29865,0.32624825835227966,0.32624825835227966,0.0,0.32624825835227966,Discharge,-0.011322079110798654,-0.011322079110798654,0.4096543517644058,2.04875174164772,0.0,2.3749999999999996,0.9987195301614702,0.017170960965909438,46.15301,0.308,1.0,False,False,False,False,,,,,,,,,,,-0.013001458197720389,0.008156206458806992,-0.0051218793541193,-0.0012804698385298074,-3.155077682137489e-05,-4.29274024147736e-05,0.0
MDP-PPO,3586,29866,0.32818174362182617,0.32818174362182617,0.0,0.32818174362182617,Discharge,-0.010544171579566285,-0.010544171579566284,0.40879071559697994,1.971818256378174,0.0,2.3000000000000003,0.9987676135897636,0.01727272334851715,46.15301,0.308,1.0,False,False,False,False,,,,,,,,,,,-0.012513235309410611,0.008204543590545654,-0.004929545640945435,-0.0012323864102363746,-3.036600114822388e-05,-4.318180837129288e-05,0.0
MDP-PPO,3587,29867,0.3197771906852722,0.3197771906852722,0.0,0.3197771906852722,Discharge,-0.008935621043455848,-0.00893562104345585,0.40794919667412394,1.7802228093147279,0.0,2.1,0.9988873607441784,0.01683037845711957,46.15301,0.308,1.0,False,False,False,False,,,,,,,,,,,-0.011297363154072976,0.007994429767131805,-0.0044505570232868195,-0.0011126392558216125,-2.741543126344681e-05,-4.2075946142798934e-05,0.0
MDP-PPO,3588,29868,0.3122263550758362,0.3122263550758362,0.0,0.3122263550758362,Discharge,-0.010499414288467148,-0.010499414288467148,0.4071275483712928,1.925273644924164,0.0,2.2375000000000003,0.9987967039719224,0.01643296605662294,46.15301,0.308,1.0,False,False,False,False,,,,,,,,,,,-0.012217861395701694,0.007805658876895905,-0.00481318411231041,-0.0012032960280775606,-2.964921413183213e-05,-4.108241514155735e-05,0.0
MDP-PPO,3589,29869,0.3128312826156616,0.3128312826156616,0.0,0.3128312826156616,Discharge,-0.011766348768652016,-0.011766348768652015,0.40630430815388313,2.053835384051005,0.0,2.3666666666666667,0.9987163528849682,0.0164648043481927,46.3721,0.313,1.0,False,False,False,False,,,,,,,,,,,-0.013095590724253347,0.007820782065391541,-0.005134588460127513,-0.0012836471150318163,-3.214252376039822e-05,-4.116201087048176e-05,0.0
MDP-PPO,3590,29870,0.30912214517593384,0.30912214517593384,0.0,0.30912214517593384,Discharge,-0.010307752705432348,-0.010307752705432348,0.4054908288244728,1.890877854824066,0.0,2.1999999999999997,0.998818201340735,0.016269586588207027,46.3721,0.313,1.0,False,False,False,False,,,,,,,,,,,-0.012056546833606973,0.007728053629398346,-0.004727194637060165,-0.0011817986592650431,-2.9592238427996632e-05,-4.067396647051757e-05,0.0
MDP-PPO,3591,29871,0.3081858456134796,0.3081858456134796,0.0,0.3081858456134796,Discharge,-0.01141058913260798,-0.01141058913260798,0.4046798134412794,2.004314154386521,0.0,2.3125000000000004,0.9987473036535084,0.01622030766386733,46.3721,0.313,1.0,False,False,False,False,,,,,,,,,,,-0.012779835254811241,0.007704646140336991,-0.0050107853859663026,-0.0012526963464916108,-3.136751651614905e-05,-4.0550769159668326e-05,0.0
MDP-PPO,3592,29872,0.30250489711761475,0.30250489711761475,0.0,0.30250489711761475,Discharge,-0.01073355528678989,-0.010733555286789891,0.40388374792254883,1.9183284362157185,0.0,2.220833333333333,0.9988010447273652,0.015921310374611284,46.3721,0.313,1.0,False,False,False,False,,,,,,,,,,,-0.012231576235592853,0.007562622427940369,-0.004795821090539296,-0.0011989552726348052,-3.0021840026775996e-05,-3.9803275936528216e-05,0.0
MDP-PPO,3593,29873,0.3077425956726074,0.3077425956726074,0.0,0.3077425956726074,Discharge,-0.010512012967121826,-0.010512012967121826,0.40307389898656826,1.796424070994059,0.0,2.1041666666666665,0.9988772349556286,0.0161969787196109,50.6982,0.316,1.0,False,False,False,False,,,,,,,,,,,-0.012522876689959765,0.007693564891815186,-0.004491060177485148,-0.0011227650443713655,-2.8383500321706136e-05,-4.049244679902725e-05,0.0
MDP-PPO,3594,29874,0.3011631369590759,0.3011631369590759,0.0,0.3011631369590759,Discharge,-0.011964006705859623,-0.011964006705859622,0.40228136441562334,1.9238368630409242,0.0,2.225,0.9987976019605995,0.015850691418898714,50.6982,0.316,1.0,False,False,False,False,,,,,,,,,,,-0.013411071581850441,0.0075290784239768985,-0.00480959215760231,-0.0012023980394004763,-3.0396622436046605e-05,-3.962672854724679e-05,0.0
MDP-PPO,3595,29875,0.2954748868942261,0.2954748868942261,0.0,0.2954748868942261,Discharge,-0.014143210954334788,-0.01414321095433479,0.40150379892379645,2.1253584464391073,0.0,2.4208333333333334,0.9986716509709755,0.015551309836538197,50.6982,0.316,1.0,False,False,False,False,,,,,,,,,,,-0.014815879043523135,0.007386872172355652,-0.005313396116097768,-0.001328349029024456,-3.35806634537379e-05,-3.88782745913455e-05,0.0
MDP-PPO,3596,29876,0.2954955995082855,0.2954955995082855,0.0,0.2954955995082855,Discharge,-0.013468366255798041,-0.013468366255798045,0.40072617892509044,2.058671067158381,0.0,2.3541666666666665,0.9987133305830259,0.015552399974120274,50.6982,0.316,1.0,False,False,False,False,,,,,,,,,,,-0.014351001155838743,0.007387389987707139,-0.005146677667895953,-0.0012866694169740844,-3.252700286110242e-05,-3.888099993530069e-05,0.0
MDP-PPO,3597,29877,0.30094486474990845,0.30094486474990845,0.0,0.30094486474990845,Discharge,-0.01945370337569112,-0.019453703375691116,0.3999342187546959,2.2657218019167584,0.0,2.566666666666667,0.998583923873802,0.015839203407889902,63.62689,0.311,1.0,False,False,False,False,,,,,,,,,,,-0.019822114380909417,0.007523621618747711,-0.005664304504791896,-0.0014160761261979848,-3.5231974019805595e-05,-3.959800851972476e-05,0.0
MDP-PPO,3598,29878,0.29761743545532227,0.29761743545532227,0.0,0.29761743545532227,Discharge,-0.013383695577272033,-0.01338369557727203,0.3991510149771819,1.7482158978780111,0.0,2.0458333333333334,0.9989073650638263,0.015664075550280102,63.62689,0.311,1.0,False,False,False,False,,,,,,,,,,,-0.015294611836698625,0.007440435886383057,-0.0043705397446950275,-0.0010926349361737309,-2.7184757212003077e-05,-3.916018887570026e-05,0.0
MDP-PPO,3599,29879,0.28961649537086487,0.28961649537086487,0.0,0.28961649537086487,Discharge,-0.0218021105195893,-0.021802110519589305,0.3983888663051533,2.4395501712958017,0.0,2.7291666666666665,0.99847528114294,0.015242973440571819,63.62689,0.311,1.0,False,False,False,False,,,,,,,,,,,-0.021342886179796385,0.007240412384271622,-0.006098875428239504,-0.001524718857059959,-3.793500516364972e-05,-3.8107433601429555e-05,0.0
MDP-PPO,3600,29880,0.29166191816329956,0.29166191816329956,0.0,0.29166191816329956,Discharge,-0.02088477052439473,-0.020884770524394726,0.39762133494156565,2.3666714151700337,0.0,2.658333333333333,0.9985208303655188,0.015350627271752591,63.62689,0.311,1.0,False,False,False,False,,,,,,,,,,,-0.02070529199738561,0.007291547954082489,-0.0059166785379250846,-0.0014791696344812477,-3.6801740505894026e-05,-3.837656817938149e-05,0.0
MDP-PPO,3601,29881,0.30048733949661255,0.30048733949661255,0.0,0.30048733949661255,Discharge,-0.023976424129687195,-0.023976424129687198,0.3968305787849956,2.474512660503388,0.0,2.7750000000000004,0.9984534295871853,0.015815123131400644,69.59489,0.298,1.0,False,False,False,False,,,,,,,,,,,-0.023679347506559343,0.007512183487415314,-0.00618628165125847,-0.0015465704128146962,-3.6870238641500486e-05,-3.953780782850161e-05,0.0
MDP-PPO,3602,29882,0.29585450887680054,0.29585450887680054,0.0,0.29585450887680054,Discharge,-0.023885739925645702,-0.023885739925645702,0.3960520142879514,2.4583121577898663,0.0,2.754166666666667,0.9984635549013814,0.015571289940884222,69.59489,0.298,1.0,False,False,False,False,,,,,,,,,,,-0.02352432007846916,0.007396362721920013,-0.006145780394474666,-0.0015364450986186107,-3.662885115106901e-05,-3.892822485221056e-05,0.0
MDP-PPO,3603,29883,0.29364675283432007,0.29364675283432007,0.0,0.29364675283432007,Discharge,-0.025716216778853922,-0.025716216778853922,0.3952792596752295,2.598019913832346,0.0,2.891666666666666,0.9983762375538547,0.01545509225443788,69.59489,0.298,1.0,False,False,False,False,,,,,,,,,,,-0.0248612251416336,0.007341168820858002,-0.006495049784580866,-0.0016237624461452604,-3.871049671610196e-05,-3.8637730636094706e-05,0.0
MDP-PPO,3604,29884,0.28592586517333984,0.28592586517333984,0.0,0.28592586517333984,Discharge,-0.03167253317898836,-0.03167253317898836,0.3945268231879312,3.05157413482666,0.0,3.3375,0.9980927661657333,0.015048729745965238,69.59489,0.298,1.0,False,False,False,False,,,,,,,,,,,-0.029201420358014655,0.007148146629333496,-0.0076289353370666505,-0.0019072338342667194,-4.5468454608917235e-05,-3.76218243649131e-05,0.0
MDP-PPO,3605,29885,0.33251503109931946,0.33251503109931946,0.0,0.33251503109931946,Discharge,-0.0060426942363232695,-0.006042694236323271,0.39365178363240666,2.488738035567347,0.5579136,3.3791666666666664,0.9984445387277704,0.01750079111049048,59.76011,0.26,1.0,False,False,False,False,,,,,,,,,,,-0.020449998080419682,0.022260715777482988,-0.006221845088918368,-0.001555461272229608,-3.235359446237552e-05,-4.3751977776226205e-05,0.0
MDP-PPO,3606,29886,0.22014130651950836,0.22014130651950836,0.0,0.22014130651950836,Idle,-0.041681914877715734,0.008318085122284264,0.39307246440472376,2.4522874934804912,1.2275712,3.9,0.9984673203165747,0.011586384553658322,59.76011,0.26,1.0,False,False,False,False,,,,,,,,,,,-0.020150483424777536,0.03619281266298772,-0.0061307187337012285,-0.0015326796834252976,-3.187973741524639e-05,-2.896596138414581e-05,0.0
MDP-PPO,3607,29887,0.08967376500368118,0.08967376500368118,0.0,0.08967376500368118,Idle,-0.018712857731592404,0.0312871422684076,0.3928364808126088,1.8180955683296518,1.9880640000000003,3.8958333333333335,0.9988636902697939,0.004719671842299005,59.76011,0.26,1.0,False,False,False,False,,,,,,,,,,,-0.01493931878366022,0.051943444125092046,-0.00454523892082413,-0.0011363097302060643,-2.3635242388285475e-05,-1.1799179605747513e-05,0.0
MDP-PPO,3608,29888,-0.06127214431762695,-0.06127214431762695,0.0,-0.06127214431762695,Idle,0.003998890908287991,0.053998890908287994,0.39298200215536316,1.316694544317627,2.8195776,4.075,0.9991770659098015,0.0030636072158813504,59.76011,0.26,1.0,False,False,False,False,,,,,,,,,,,-0.010819298985662924,0.06895763639205933,-0.0032917363607940678,-0.0008229340901985127,-1.711702907612915e-05,-7.659018039703377e-06,0.0
MDP-PPO,3609,29889,-0.19200079143047333,-0.19200079143047333,0.0,-0.19200079143047333,Idle,0.03522615999355665,0.08522615999355665,0.39343800403501056,0.17206932476380699,3.6657648,3.6458333333333335,0.9998924566720226,0.009600039571523675,44.55971,0.228,1.0,False,False,False,False,,,,,,,,,,,-0.0010542618915635206,0.08684410021423816,-0.0004301733119095175,-0.00010754332797735522,-1.9615903023073994e-06,-2.400009892880919e-05,0.0
MDP-PPO,3610,29890,-0.3549606204032898,-0.3549606204032898,0.0,-0.3549606204032898,Charge,0.0468586999307677,0.0968586999307677,0.3942810355084684,-0.4167604462633778,4.505054400000001,3.733333333333333,1.0002604752789146,0.017748031020164506,44.55971,0.228,1.0,False,False,False,False,,,,,,,,,,,0.0038302119538993823,0.09333333333333332,-0.0,-0.0002604752789145959,-0.0,-4.437007755041127e-05,0.0
MDP-PPO,3611,29891,-0.5177075862884521,-0.5177075862884521,0.0,-0.5177075862884521,Charge,0.09166347450528327,0.09166347450528327,0.39551059102590347,-1.697599613711548,5.3028072,3.0875,1.0010609997585698,0.02588537931442263,44.55971,0.228,1.0,False,False,False,False,,,,,,,,,,,0.01560168771213909,0.0771875,-0.0,-0.0010609997585697695,-0.0,-6.471344828605658e-05,0.0
MDP-PPO,3612,29892,-0.6629620790481567,-0.6629620790481567,0.0,-0.6629620790481567,Charge,0.10972732397968706,0.10972732397968706,0.3970851259636428,-1.607451254285177,6.112080000000001,3.841666666666667,1.0010046570339284,0.033148103952407866,44.55971,0.228,1.0,False,False,False,False,,,,,,,,,,,0.014773184606829774,0.09604166666666668,-0.0,-0.00100465703392838,-0.0,-8.287025988101967e-05,0.0
MDP-PPO,3613,29893,-0.7913669347763062,-0.7913669347763062,0.0,-0.7913669347763062,Charge,0.10826702109645397,0.10826702109645397,0.39896462243373654,-2.5144450652236947,6.843312000000001,3.5375,1.001571528165765,0.03956834673881534,41.45737,0.211,1.0,False,False,False,False,,,,,,,,,,,0.0214999701290659,0.0884375,-0.0,-0.0015715281657648905,-0.0,-9.892086684703836e-05,0.0
MDP-PPO,3614,29894,-0.9240132570266724,-0.9240132570266724,0.0,-0.9240132570266724,Charge,0.09950025202580218,0.09950025202580219,0.4011591539191749,-3.8418736763066605,7.5325536,2.766666666666667,1.0024011710476917,0.04620066285133366,41.45737,0.211,1.0,False,False,False,False,,,,,,,,,,,0.0328502580639555,0.06916666666666668,-0.0,-0.0024011710476916637,-0.0,-0.00011550165712833417,0.0
MDP-PPO,3615,29895,-1.0505003929138184,-1.0505003929138184,0.0,-1.0505003929138184,Charge,0.11051544918184901,0.11051544918184901,0.40365409235234523,-3.9588166737528474,8.180150399999999,3.170833333333333,1.0024742604210954,0.052525019645690965,41.45737,0.211,1.0,False,False,False,False,,,,,,,,,,,0.03385018881872535,0.07927083333333333,-0.0,-0.002474260421095442,-0.0,-0.00013131254911422744,0.0
MDP-PPO,3616,29896,-1.153942584991455,-1.153942584991455,0.0,-1.153942584991455,Charge,0.10228090798833023,0.10228090798833024,0.4063947059916999,-5.339794748341879,8.897904,2.404166666666667,1.0033373717177136,0.05769712924957281,41.45737,0.211,1.0,False,False,False,False,,,,,,,,,,,0.04565835586250114,0.060104166666666674,-0.0,-0.003337371717713644,-0.0,-0.00014424282312393202,0.0
MDP-PPO,3617,29897,-1.2790775299072266,-1.2790775299072266,0.0,-1.2790775299072266,Charge,0.10373177017655229,0.10373177017655229,0.4094325151252296,-5.7426214034261065,9.4258656,2.404166666666667,1.0035891383771414,0.06395387649536138,40.0,0.207,1.0,False,False,False,False,,,,,,,,,,,0.047376626578265385,0.060104166666666674,-0.0,-0.0035891383771413654,-0.0,-0.0001598846912384035,0.0
MDP-PPO,3618,29898,-1.3610930442810059,-1.3610930442810059,0.0,-1.3610930442810059,Charge,0.10786494724015547,0.10786494724015547,0.412665111105397,-6.040120289052329,9.88038,2.4791666666666665,1.0037750751806578,0.06805465221405035,40.0,0.207,1.0,False,False,False,False,,,,,,,,,,,0.04983099238468171,0.06197916666666667,-0.0,-0.003775075180657783,-0.0,-0.00017013663053512591,0.0
MDP-PPO,3619,29899,-1.4278042316436768,-1.4278042316436768,0.0,-1.4278042316436768,Charge,0.10584201833809484,0.10584201833809484,0.41605614615555075,-6.636567501689658,10.281038400000002,2.216666666666667,1.004147854688556,0.07139021158218391,40.0,0.207,1.0,False,False,False,False,,,,,,,,,,,0.05475168188893968,0.05541666666666667,-0.0,-0.004147854688556052,-0.0,-0.0001784755289554598,0.0
MDP-PPO,3620,29900,-1.4874677658081055,-1.4874677658081055,0.0,-1.4874677658081055,Charge,0.11289957294832065,0.11289957294832065,0.41958888209934503,-6.579519967525228,10.5836544,2.5166666666666666,1.0041121999797031,0.07437338829040534,40.0,0.207,1.0,False,False,False,False,,,,,,,,,,,0.05428103973208314,0.06291666666666666,-0.0,-0.004112199979703135,-0.0,-0.00018593347072601337,0.0
MDP-PPO,3621,29901,-1.5236945152282715,-1.5236945152282715,0.0,-1.5236945152282715,Charge,0.11755426012643244,0.11755426012643244,0.4232076565730122,-6.711709218105062,10.8520704,2.6166666666666667,1.0041948182613156,0.07618472576141364,40.83167,0.204,1.0,False,False,False,False,,,,,,,,,,,0.05652287353548494,0.06541666666666666,-0.0,-0.004194818261315625,-0.0,-0.00019046181440353412,0.0
MDP-PPO,3622,29902,-1.5557408332824707,-1.5557408332824707,0.0,-1.5557408332824707,Charge,0.10848672443045418,0.10848672443045417,0.42690254105205805,-7.459773033384195,11.0363472,2.0208333333333335,1.0046623581458651,0.0777870416641236,40.83167,0.204,1.0,False,False,False,False,,,,,,,,,,,0.06282271684714627,0.05052083333333334,-0.0,-0.004662358145865131,-0.0,-0.00019446760416030903,0.0
MDP-PPO,3623,29903,-1.5707635879516602,-1.5707635879516602,0.0,-1.5707635879516602,Charge,0.11617733762428586,0.11617733762428588,0.4306331045734432,-7.3107740120483395,11.2565376,2.3749999999999996,1.0045692337575303,0.07853817939758308,40.83167,0.204,1.0,False,False,False,False,,,,,,,,,,,0.061567916830310106,0.05937499999999999,-0.0,-0.004569233757530267,-0.0,-0.00019634544849395772,0.0
MDP-PPO,3624,29904,-1.5918723344802856,-1.5918723344802856,0.0,-1.5918723344802856,Charge,0.112069359899684,0.112069359899684,0.4344138013678339,-7.572492198853048,11.2935312,2.129166666666667,1.0047328076242832,0.07959361672401435,40.83167,0.204,1.0,False,False,False,False,,,,,,,,,,,0.06377198489911055,0.053229166666666675,-0.0,-0.004732807624283186,-0.0,-0.00019898404181003593,0.0
MDP-PPO,3625,29905,-1.596100926399231,-1.596100926399231,0.0,-1.596100926399231,Charge,0.11439466752852023,0.11439466752852023,0.4382045410680321,-7.232220406934102,11.257488,2.4291666666666667,1.0045201377543338,0.07980504631996162,39.14144,0.205,1.0,False,False,False,False,,,,,,,,,,,0.058385151231987266,0.06072916666666667,-0.0,-0.004520137754333797,-0.0,-0.00019951261579990404,0.0
MDP-PPO,3626,29906,-1.571366548538208,-1.571366548538208,0.0,-1.571366548538208,Charge,0.11429890251392816,0.11429890251392816,0.44193653662081034,-7.1630033181284585,11.1802032,2.4458333333333333,1.0044768770738302,0.07856832742691047,39.14144,0.205,1.0,False,False,False,False,,,,,,,,,,,0.05782636707299225,0.06114583333333334,-0.0,-0.004476877073830154,-0.0,-0.00019642081856727618,0.0
MDP-PPO,3627,29907,-1.5453369617462158,-1.5453369617462158,0.0,-1.5453369617462158,Charge,0.1098356716209465,0.1098356716209465,0.4456067119049576,-7.234636104920449,11.025806399999999,2.245833333333333,1.0045216475655752,0.07726684808731087,39.14144,0.205,1.0,False,False,False,False,,,,,,,,,,,0.0584046529734066,0.05614583333333333,-0.0,-0.00452164756557516,-0.0,-0.00019316712021827718,0.0
MDP-PPO,3628,29908,-1.4958436489105225,-1.4958436489105225,0.0,-1.4958436489105225,Charge,0.11046478726765643,0.11046478726765645,0.4491593405711201,-6.9266659510894755,10.785009599999999,2.3625000000000003,1.004329166219431,0.07479218244552618,39.14144,0.205,1.0,False,False,False,False,,,,,,,,,,,0.05591843394320116,0.05906250000000001,-0.0,-0.004329166219430913,-0.0,-0.00018698045611381547,0.0
MDP-PPO,3629,29909,-1.444808006286621,-1.444808006286621,0.0,-1.444808006286621,Charge,0.11110780565127865,0.11110780565127865,0.45259075958605083,-6.60339759371338,10.485705600000001,2.4375,1.004127123496071,0.07224040031433111,40.0,0.207,1.0,False,False,False,False,,,,,,,,,,,0.05447803014813539,0.060937500000000006,-0.0,-0.004127123496070917,-0.0,-0.0001806010007858278,0.0
MDP-PPO,3630,29910,-1.3719427585601807,-1.3719427585601807,0.0,-1.3719427585601807,Charge,0.11009061298782531,0.11009061298782531,0.45584912363763125,-6.113609508106486,10.0313856,2.5458333333333334,1.0038210059425665,0.06859713792800909,40.0,0.207,1.0,False,False,False,False,,,,,,,,,,,0.050437278441878515,0.06364583333333333,-0.0,-0.0038210059425665133,-0.0,-0.00017149284482002273,0.0
MDP-PPO,3631,29911,-1.2745940685272217,-1.2745940685272217,0.0,-1.2745940685272217,Charge,0.09900572180224741,0.09900572180224741,0.4588762845503834,-6.270279264806112,9.59904,2.0541666666666667,1.0039189245405038,0.06372970342636114,40.0,0.207,1.0,False,False,False,False,,,,,,,,,,,0.05172980393465044,0.05135416666666667,-0.0,-0.003918924540503799,-0.0,-0.00015932425856590287,0.0
MDP-PPO,3632,29912,-1.1812186241149902,-1.1812186241149902,0.0,-1.1812186241149902,Charge,0.10597719899644212,0.1059771989964421,0.4616816787826565,-5.297794709218344,9.10818,2.629166666666667,1.0033111216932615,0.05906093120574957,40.0,0.207,1.0,False,False,False,False,,,,,,,,,,,0.04370680635105134,0.06572916666666667,-0.0,-0.0033111216932615317,-0.0,-0.00014765232801437395,0.0
MDP-PPO,3633,29913,-1.070286512374878,-1.070286512374878,0.0,-1.070286512374878,Charge,0.10466564024540355,0.10466564024540355,0.4642236092495468,-4.828480154291789,8.5446,2.6458333333333335,1.0030178000964325,0.053514325618743946,41.84404,0.225,1.0,False,False,False,False,,,,,,,,,,,0.041671392822549565,0.06614583333333333,-0.0,-0.003017800096432488,-0.0,-0.00013378581404685988,0.0
MDP-PPO,3634,29914,-0.9491310715675354,-0.9491310715675354,0.0,-0.9491310715675354,Charge,0.1031642862519552,0.1031642862519552,0.4664777955445197,-4.222655061765797,7.9509528,2.779166666666667,1.0026391594136037,0.04745655357837681,41.84404,0.225,1.0,False,False,False,False,,,,,,,,,,,0.036442920382838175,0.06947916666666668,-0.0,-0.002639159413603709,-0.0,-0.00011864138394594203,0.0
MDP-PPO,3635,29915,-0.8222262859344482,-0.8222262859344482,0.0,-0.8222262859344482,Charge,0.09156364327314914,0.09156364327314913,0.468430582973614,-4.137835847398885,7.3017288,2.341666666666667,1.0025861474046243,0.04111131429672245,41.84404,0.225,1.0,False,False,False,False,,,,,,,,,,,0.03571090229684853,0.05854166666666667,-0.0,-0.0025861474046242616,-0.0,-0.00010277828574180614,0.0
MDP-PPO,3636,29916,-0.6879345178604126,-0.6879345178604126,0.0,-0.6879345178604126,Charge,0.09005289455701054,0.09005289455701054,0.4700644274535325,-3.361474015472921,6.5785752,2.529166666666667,1.0021009212596705,0.03439672589302066,41.84404,0.225,1.0,False,False,False,False,,,,,,,,,,,0.029010640964746967,0.06322916666666667,-0.0,-0.0021009212596705407,-0.0,-8.599181473255166e-05,0.0
