episode_reward,episode_length,wall_time,soc_before,soc_after,original_action_kw,protected_action_kw,soc_action_protection_applied,soc_fibonacci_penalty,soc_deficit_percent_below_15,soc_fibonacci_level,reward_before_soc_penalty,reward_after_soc_penalty,episode_soc_penalty_count,episode_soc_penalty_total,episode_action_protection_count,episode_action_block_count,episode_action_clip_count,episode_min_soc,source_file,episode,timesteps,moving_average_reward_5,moving_average_reward_10
-453.24385,8127,538.075964,0.848823857902478,0.8541298269619454,-2.234092235565185,-2.234092235565185,0,0.0,0.0,0,-500.0,-500.0,0,0.0,0,0,0,0.2935763988797799,pomdp_lstm_train.monitor.csv,81,217626,-495.2824772,-554.8477781
-421.602402,8994,558.772535,0.8462637193468133,0.8503209213581602,-1.7082955837249756,-1.7082955837249756,0,0.0,0.0,0,-500.0,-500.0,0,0.0,0,0,0,0.3954523996054431,pomdp_lstm_train.monitor.csv,82,226620,-456.6498312,-535.9764011999999
-347.359638,10529,582.229939,0.8484803276882807,0.8535612769947688,-2.139347076416016,-2.139347076416016,0,0.0,0.0,0,-500.0,-500.0,0,0.0,0,0,0,0.3879533816862508,pomdp_lstm_train.monitor.csv,83,237149,-403.9037808,-510.2550356
-231.39395,12928,621.55868,0.8478808649327041,0.8504668605174305,-1.0888402462005615,-1.0888402462005615,0,0.0,0.0,0,-500.0,-500.0,0,0.0,0,0,0,0.3335118893396703,pomdp_lstm_train.monitor.csv,84,250077,-374.3659268,-472.48080280000005
1131.616919,26279,681.012223,0.4048111326451041,0.402248931935711,0.973636269569397,0.973636269569397,0,0.0,0.0,0,0.0031145717900402,0.0031145717900402,0,0.0,0,0,0,0.2459184680298431,pomdp_lstm_train.monitor.csv,85,276356,-64.39658419999996,-296.2412842
1173.801798,26279,749.713514,0.3601510448642641,0.3581055433309566,0.7772905826568604,0.7772905826568604,0,0.0,0.0,0,-0.0034787794137821,-0.0034787794137821,0,0.0,0,0,0,0.1754285295725828,pomdp_lstm_train.monitor.csv,86,302635,261.0125454,-117.13496590000003
1220.279996,26279,810.560966,0.3864333715072812,0.3811693258170459,2.0003373622894287,2.0003373622894287,0,0.0,0.0,0,0.0375915241086665,0.0375915241086665,0,0.0,0,0,0,0.1885646378006422,pomdp_lstm_train.monitor.csv,87,328914,589.3890250000001,66.3695969
419.680781,22288,868.921455,0.1502613944662964,0.1466508553436647,1.3720048666000366,1.3720048666000366,0,100.0,0.3349144656335262,1,-500.0,-600.0,1,100.0,5,0,5,0.1466508553436647,pomdp_lstm_train.monitor.csv,88,351202,742.7971088,169.446664
408.144689,21617,919.502882,0.154087292094286,0.1491930395807017,1.8598159551620483,1.8598159551620483,0,100.0,0.0806960419298286,1,-500.0,-600.0,1,100.0,25,0,25,0.1491930395807017,pomdp_lstm_train.monitor.csv,89,372819,870.7048366000001,248.16945490000003
-597.550264,194,919.778004,0.1504833616251613,0.1479172953977001,0.9751051664352416,0.9751051664352416,0,100.0,0.2082704602299812,1,-500.0,-600.0,1,100.0,1,0,1,0.1479172953977001,pomdp_lstm_train.monitor.csv,90,373013,524.8714,230.23740790000002
-598.159447,213,920.083498,0.1502896280278896,0.1450264701331527,2.096386194229126,2.0,1,100.0,0.4973529866847237,1,-500.0,-600.0,1,100.0,1,0,1,0.1450264701331527,pomdp_lstm_train.monitor.csv,91,373226,170.47915100000006,215.7458482
-598.029485,209,920.385132,0.1510598869658026,0.1482560151459551,1.0654712915420532,1.0654712915420532,0,100.0,0.1743984854044894,1,-500.0,-600.0,1,100.0,1,0,1,0.1482560151459551,pomdp_lstm_train.monitor.csv,92,373435,-193.18274519999994,198.10313990000003
-597.555066,199,920.659013,0.1507291321236835,0.1477316841812508,1.1390302181243896,1.1390302181243896,0,100.0,0.2268315818749117,1,-500.0,-600.0,1,100.0,1,0,1,0.1477316841812508,pomdp_lstm_train.monitor.csv,93,373634,-396.62991459999995,173.0835971
-597.600502,198,920.938201,0.1534814802161174,0.1499360939895637,1.347246766090393,1.347246766090393,0,100.0,0.0063906010436265,1,-500.0,-600.0,1,100.0,3,0,3,0.1499360939895637,pomdp_lstm_train.monitor.csv,94,373832,-597.7789528000001,136.46294189999998
-598.154131,212,921.254809,0.1514338332226404,0.1490759801362692,0.8959841728210449,0.8959841728210449,0,100.0,0.0924019863730724,1,-500.0,-600.0,1,100.0,1,0,1,0.1490759801362692,pomdp_lstm_train.monitor.csv,95,374044,-597.8997262,-36.514163100000005
-597.527731,197,921.532923,0.1507726932998353,0.1486758422081995,0.7968034148216248,0.7968034148216248,0,100.0,0.1324157791800478,1,-500.0,-600.0,1,100.0,0,0,0,0.1486758422081995,pomdp_lstm_train.monitor.csv,96,374241,-597.773383,-213.647116
-597.712108,208,921.897636,0.1502922174754113,0.148409162127266,0.715561032295227,0.715561032295227,0,100.0,0.1590837872734007,1,-500.0,-600.0,1,100.0,0,0,0,0.148409162127266,pomdp_lstm_train.monitor.csv,97,374449,-597.7099075999998,-395.4463264
-597.346576,195,922.302901,0.1512888774960058,0.1489101132179955,0.9039304256439208,0.9039304256439208,0,100.0,0.1089886782004445,1,-500.0,-600.0,1,100.0,3,0,3,0.1489101132179955,pomdp_lstm_train.monitor.csv,98,374644,-597.6682096,-497.1490621
